29, 59.116 42.034 34.247 43.821 33.683 35.974 46.394 34.815 39.088 39.732 43.884 47.832 38.508 42.525 55.882 33.49 74.084 42.096 49.359 46.931 52.088 35.988 44.392 36.114 52.701 40.145 54.022 40.457 54.566 58.069 46.846 34.146 47.529 76.198 34.289 51.786 81.496 78.351 46.297 27.034 35.489 33.085 53.803 35.5 63.321 31.39 59.321 53.38 39.214 42.504 39.743 65.06 43.556 39.265 64.458 36.973 42.579 37.352 42.475 ;
30, 59.872 42.384 33.925 42.964 33.727 35.656 46.459 34.993 38.667 37.904 43.814 48.077 37.59 42.717 54.75 32.855 78.674 42.375 49.086 46.945 53.736 35.558 43.856 36.664 51.763 39.669 54.375 39.054 52.752 57.639 45.698 34.742 47.324 74.967 34.604 53.232 85.346 79.832 45.176 27.301 35.351 34.271 54.318 35.836 62.846 31.305 57.469 52.684 38.971 42.837 40.243 68.16 43.081 39.222 65.208 36.723 42.467 37.213 42.237 ;
31, 59.523 42.568 34.213 43.321 33.683 35.384 46.083 36.432 39.819 38.446 47.432 47.713 37.205 42.939 54.605 33.71 78.379 41.265 48.883 48.2 52.934 36.576 43.922 36.386 50.99 40.255 53.081 39.587 52.434 57.514 47.192 34.49 47.169 74.813 34.674 51.429 83.692 77.809 45.44 28.233 36.427 33.186 54.364 35.453 65.103 31.532 57.568 52.734 38.204 42.752 39.735 66 43.364 39.235 66.597 37.089 43.065 36.902 42.381 ;
32, 57.302 42.719 34.046 43.214 33.82 34.702 46.385 47.452 39.339 39.58 50.307 48.168 37.869 42.889 54.605 35.559 79.021 40.831 50.008 49.455 54.242 35.915 44.477 36.486 51.474 40.503 56.382 39.603 54.783 61.542 46.231 34.868 47.676 74.879 34.289 52.554 84.406 74.069 46.044 30.544 42.718 34.04 54.894 35.359 64.474 31.442 58.58 53.323 38.291 43.388 39.551 68.68 43.818 39.105 65.625 36.991 42.561 37.27 41.814 ;
33, 59.733 42.192 34.443 42.726 33.835 36.192 46.367 56.637 39.673 39.586 51.608 46.245 37.369 42.727 55.553 37.993 77.937 41.257 48.984 49.193 53.473 35.533 44.242 36.386 51.361 40.717 53.985 39.147 52.481 57.681 48.044 33.589 47.279 75 35.171 50.804 83.023 74.542 44.978 31.019 44.366 33.859 53.636 35.625 63.449 31.63 57.284 55.032 38.767 42.302 39.419 66.47 43.162 39.284 68.125 36.866 43.15 37.008 41.805 ;
34, 60.163 41.973 33.851 44.19 33.727 34.861 45.862 56.603 38.515 39.408 48.709 47.867 38.32 42.798 55.026 36.945 77.326 42.713 48.828 46.924 52.198 35.812 44.928 36.707 50.814 40.614 56.743 39.745 53.357 59.708 48.319 35.397 47.066 77.615 34.428 51.411 84.782 76.069 45.209 30.214 44.481 34.441 54.03 35.93 63.513 31.656 57.481 53.741 39.155 42.589 39.588 66.95 42.96 39.105 64.653 37.143 42.832 37.41 41.847 ;
35, 60.872 41.829 34.276 43.179 33.928 35.483 45.936 51.712 39.129 38.331 45.92 48.042 37.705 43.04 54.684 35.228 78.253 40.882 49.453 47.814 53.791 36.418 44.235 36.579 51.784 40.634 53.875 38.603 52.093 58.667 48.863 34.642 47.559 77.044 34.695 51.375 81.857 76.107 45.352 30.403 43.458 33.356 54.348 35.516 63.936 31.429 58.457 53.658 39.35 43.395 39.581 66.6 44.242 39.031 65.514 37.027 42.869 36.77 42 ;
36, 59.291 42.459 33.845 43.143 33.612 35.152 46.037 47.055 38.76 38.866 44.387 47.818 37.066 42.848 55.039 34.855 77.389 41.324 48.062 46.614 53.56 36.521 45.222 36.464 52.165 41.055 55.265 39.125 51.829 59.514 46.11 34.596 47.603 73.934 34.219 50.25 85.586 75.611 45.945 29.743 40.771 33.458 54.667 35.125 65.833 31.357 58.469 54.247 39.583 43.512 39.64 67.62 43.525 38.704 64.5 36.982 43.131 37.025 42.856 ;
37, 59.244 42.322 33.994 42.929 33.878 35.033 46.248 42.493 37.883 37.752 44.814 48.832 38.066 42.616 53.342 34.028 77.432 42.103 49.477 48.641 53.44 35.497 44.32 36.421 52.608 39.731 54.206 39.304 54.085 57.875 45.154 34.57 46.949 74.901 34.775 51.036 82.263 77.809 46.56 28.767 39.702 33.627 54.485 35.57 62.09 31.318 58.469 54.81 38.505 42.496 39.441 65.58 43.909 39.37 65 36.795 42.645 37.369 41.61 ;
38, 59.326 42.548 33.695 42.857 33.799 35.96 46.477 39.87 37.772 38.541 44.387 46.168 37.615 42.747 54.224 33.531 75.453 42.699 49.516 47.269 52.681 36.352 44.307 36.85 52.567 39.469 52.86 38.293 52.674 58.278 46.802 34.642 47.162 74.11 34.519 50.696 85.639 75.298 45.209 28 39.496 32.955 54.106 35.742 63.385 31.039 57.963 54.589 39.165 43.364 39.772 65.66 43.646 38.722 64.931 36.562 42.822 37.492 42.602 ;
39, 60.174 42.514 34.207 43.226 33.777 34.238 46.147 38.836 38.994 39.006 44.809 46.811 37.492 43.061 55.118 33.441 76.716 40.779 49.703 48.248 54.055 35.867 44.601 36.564 51.577 40.938 54.699 39.071 53.496 55.583 45.83 34.483 47.721 77.154 34.439 51.732 82.962 76.908 45.615 27.845 36.359 33.073 55.545 35.656 64.013 31.617 58.012 54.158 38.097 44.047 39.574 66.62 43.747 39.235 65.042 36.866 42.636 37.205 41.873 ;
40, 59.477 41.575 33.879 42.893 33.576 35.232 46.046 36.801 38.111 38.796 43.864 46.538 38.164 42.404 54.25 33.097 76.432 41.154 48.57 47.559 52.264 36.182 45.458 36.807 52.381 39.91 55.015 38.815 54.504 57.694 45.753 34.225 46.515 73.813 34.663 51.464 83.293 77.16 45.758 27.505 36.664 33.655 53.742 35.438 64.231 31.422 58.025 54.456 38.699 43.357 39.118 66.97 43.404 38.938 63.375 36.929 42.449 37.107 41.271 ;
41, 58.826 43.26 34.132 43.095 33.734 35.404 46.642 36.356 38.006 38.841 44.628 47.706 37.574 42.273 55.684 33.621 74.137 41.581 49.133 46.579 52.022 36.012 46.039 36.786 51.845 39.883 53.176 40.228 53.69 56.264 46.231 34.258 47.743 75.341 33.861 51.661 81.165 75.786 45.088 27.636 36.267 33.395 54.303 35.891 64.846 31.195 59.074 54.443 38.777 42.333 39.882 68.74 43.384 38.716 64.125 36.902 42.804 37.451 42.144 ;
42, 59.674 43.356 34.178 42.679 33.856 35.424 45.752 35.548 38.556 38.529 43.322 47.336 38.418 43.111 54.816 33.379 76 41.404 49.031 47.29 52.78 36.642 45.17 36.093 51.464 40.862 53.515 38.793 52.837 58.5 48.308 33.974 46.265 74.945 34.856 50.464 86.263 75.389 45.165 27.641 36.237 33.113 54.455 35.031 64.333 31.182 57.333 52.899 37.466 43.078 39.544 66.62 43.687 38.407 62.333 37.366 43.206 36.926 41.771 ;
43, 59.151 43.253 33.874 43.524 33.583 35.868 46.339 36 38.322 38.14 44.643 48.517 38.041 42.758 53.658 33.31 76.389 40.772 48.219 46.393 54.11 35.764 43.464 36.15 52 39.269 54.632 38.891 52.341 57.389 46.17 34.278 47.728 74.22 34.16 51.946 82.098 76.046 45.505 27.325 35.511 33.401 54.606 35.453 64.244 31.266 58.84 54.272 38.66 42.481 39.331 69.15 43.798 38.772 64.944 36.902 42.682 37.689 41.941 ;
44, 60.791 42.007 33.81 42.833 33.791 36.146 46.679 35.199 37.538 38.325 44.201 46.517 37.369 42.768 55.276 33.214 76.8 42.684 48.383 46.959 52.824 35.618 43.895 36.214 52.113 41.124 56.294 39.332 53.279 56.639 45.368 33.748 47.485 74.264 34.155 52.125 81.391 75.87 46.154 27.35 35.45 33.633 54.182 36.242 62.115 31.351 60.062 54.044 37.515 43.178 39.618 67.52 44.04 38.716 65.278 36.75 42.841 36.844 41.78 ;
45, 58.233 42.664 33.828 43.06 33.964 36.139 46 35.534 38.591 38.446 43.643 47.014 37.721 42.939 55.934 33.041 76.368 41.625 48.039 47.621 52.176 36.194 44.987 36.564 53.227 40.559 55.691 39.196 52.876 58.958 46.929 33.43 46.779 75.319 34.144 51.429 83.647 75.565 45.571 27.383 35.305 33.13 54.667 35.422 62.397 31.442 59.617 52.348 38.544 43.109 39.434 68.43 43.939 39.099 65.042 37.455 42.383 36.361 42.246 ;
46, 60.256 42.836 34.195 43.024 33.971 35.411 46.266 35.123 38.322 38.159 44.015 47.378 37.762 42.525 53.197 33.717 76.232 42.39 49.312 48.4 54.077 36.285 45.928 36.857 51.639 39.945 55.125 37.957 53.558 57.347 46.066 33.934 46.897 75.879 34.519 51.357 82.812 77.641 45.769 27.558 35.489 33.627 54.076 35.633 61.064 31.299 57.741 53.082 38.592 42.922 39.566 68.08 43.657 38.827 64.708 36.946 42.355 36.877 41.839 ;
47, 60.337 42.459 33.994 42.774 34.029 35.49 45.615 34.925 37.713 37.943 42.714 46.923 37.377 41.98 53.842 33.048 77.947 40.706 48.516 48.297 52.253 36.867 45.673 36.314 52.536 40.379 55.912 38.902 52.713 58.514 45.418 34.033 47.75 74.286 34.091 52.018 82.759 77.015 44.912 27.466 35.374 33.186 54.152 35.477 63.91 31.377 58.765 54.627 38.068 43.411 39.779 69.04 43.061 39.691 62.236 37.339 43.271 36.877 42.364 ;
48, 59.535 43.021 34.011 43.464 33.82 36.695 46.422 35.445 39.193 38.847 44.06 47.531 37.77 41.96 53.434 33.055 78.347 41.184 49.266 48.255 53.319 36.6 45.072 36.671 52.536 41.014 55.066 38.717 53.504 56.389 48.011 33.841 46.456 77.33 34.128 50.589 81.421 76.687 45.253 27.204 35.076 33.763 54.348 35.703 64.885 31.377 57.309 54.684 38.835 43.674 39.831 69.08 43.343 38.975 66.903 37.143 43.056 36.762 41.534 ;
49, 61.151 42.137 33.937 42.583 33.46 35.927 46.339 35.26 39.503 38.694 43.598 45.818 38.107 42.03 54.329 33.345 77.389 41.551 48.305 48.234 52.747 36.358 43.824 36.907 50.351 40.745 55.404 39.217 53.271 57.653 47.995 34.232 47.654 72.989 34.487 51.196 83.286 78.023 45.451 27.345 35.565 33.379 53.758 35.445 61.795 31.279 58.691 55.044 38.544 42.45 39.721 67.08 43.737 39.29 67.222 37.705 42.318 37.385 42.263 ;
50, 59.395 42.185 33.73 43.429 33.806 35.311 45.431 34.911 38.193 37.981 42.387 46.65 37.934 42.495 53.842 33.283 74.253 40.86 48.406 48.462 52.989 36.182 46.098 37.107 50.443 41.097 54.949 38.685 52.992 56.347 46.901 34.079 47.015 73.198 34.588 50.268 81.526 78.313 45.967 27.5 35.481 33.102 54.924 35.461 64.962 31.318 59.049 53.987 39 43.256 39.75 66.57 43.99 38.988 66.306 36.723 42.402 36.926 41.551 ;
51, 59.616 42.521 33.81 42.56 33.676 35.656 45.982 35.514 38.754 38.185 42.844 47.594 37.533 42.909 57.211 33.214 74.684 43.5 49.32 47.317 53.352 35.521 44.02 36.414 51.711 39.248 57.809 39.739 53.163 55.542 47.473 34.053 47.346 74.857 34.021 52.161 83.098 76.092 45.187 27.461 35.137 33.237 54.924 34.992 64.038 31.545 58.037 54.633 38.466 43.016 39.699 67.87 43.687 38.488 66.417 36.509 42.71 36.656 42.288 ;
52, 61.244 42.925 34.029 43.369 33.82 35.901 46 35.192 37.281 39.898 44.749 46.657 38.139 42.848 53.487 33.159 76.653 40.956 49.43 46.855 52.571 36.309 44.765 36.964 51.969 41.055 56.353 38.255 52.566 56.486 47.099 34.099 48.066 77.846 34.396 52.625 86.293 75.771 45.714 27.612 35.145 33.582 53.909 35.875 63.859 31.61 58.716 54.044 38.078 42.938 39.625 70.12 43.434 38.753 64.819 37.045 43.43 37.189 41.814 ;
53, 59.547 42.308 33.621 43.5 34.094 35.04 45.569 35.185 37.292 37.955 43.256 46.72 38.508 42.485 54.421 33.4 76.179 41.787 48.922 47.234 51.824 36.376 43.863 36.064 52.928 40.6 55.853 39.071 53.047 55.486 47.632 34.417 49.787 75.791 34.54 50.946 83.053 78.504 45.846 27.267 35.321 33.497 53.939 35.625 63.231 31.143 57.975 54.184 38.107 42.814 39.743 68.31 43.636 38.407 65.403 37.321 42.607 37.32 42.271 ;
54, 59.384 42.301 33.874 43.321 33.986 34.464 46.376 34.973 37.69 38.331 43.754 46.888 37.5 41.808 53.355 33.421 76.2 43.441 49.438 47.455 52.604 36.739 45.288 36.036 52.67 40.386 57.382 38.223 52.992 56.403 47.571 33.868 47.059 73.89 34.802 50.411 85.256 76.87 45.286 27.718 35.397 33.424 53.955 35.633 65.462 31.494 59.728 54.468 38.408 42.519 39.816 70.63 42.596 38.691 66.014 38.107 42.43 37.156 42.322 ;
55, 58.977 41.452 33.609 43.095 33.856 35.536 46.083 34.856 38.795 38.656 43.633 46.434 37.254 41.626 55 33.317 74.526 42.257 49.781 47.221 52.505 35.552 43.601 37.05 51.01 40.814 54.596 38.484 53 56.764 47.088 33.868 47.684 76.945 34.39 50.571 83.444 77.031 45.121 27.218 35.198 33.554 54.182 35.844 63.205 31.331 59.531 53.443 38.437 43.155 39.632 67.98 43.465 39.031 64.764 37.232 42.71 37.008 41.754 ;
56, 59.058 43.007 34.138 43.012 33.576 35.781 45.752 35.199 37.415 37.446 43.789 46.385 37.844 42.96 55.329 32.979 75.463 42.279 49.344 47.414 51.615 35.812 44.078 36.314 51.845 39.945 54.199 40.549 53.085 58.431 46.874 34.258 47.603 76.714 34.091 51.429 83.098 74.802 45.505 27.408 35.229 33.113 54.015 34.625 65.026 31.013 56.901 54.5 39.039 44.078 39.544 66.46 42.667 39.235 68.125 37.134 42.355 36.795 42.212 ;
57, 59.756 43.664 33.816 42.702 33.871 35.258 46.835 35.199 37.45 38.242 43.683 45.336 37.557 42.253 54.184 33.297 72.453 40.831 49.836 47.117 52.396 36.37 45.458 36.314 51.835 40.462 54.368 39.152 51.24 56.153 47.456 34.086 47.625 74.989 33.947 51.911 83.158 75.687 45.385 27.175 35.321 33.627 53.667 35.578 64.423 31.442 59.519 52.924 38.447 43.372 40.103 68.02 42.727 38.802 67.444 37.161 42.981 36.852 41.788 ;
58, 58.884 43.192 34 42.905 33.971 34.662 46.587 35.281 39.444 38.49 42.889 47.035 36.77 42.333 54.316 33.062 75.053 41.853 48.773 48.448 51.769 36.406 43.98 36.357 51.763 40.179 54.272 39.897 51.977 56.625 47.522 34.609 46.75 74.077 34.364 50.982 81.617 77.16 45.297 27.422 35.26 33.582 54.227 35.023 63.321 31.364 58.852 54.184 37.932 42.829 39.625 68.18 43.495 38.704 64.819 37 42.664 37.361 41.636 ;
