 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173
42,25.078,53.069,82.832,89.688,57.963,29.407,36.971,45.452,63.383,60.972,57.000,24.972,33.292,105.802,57.407,46.883,118.981,55.253,69.896,69.233,85.871,81.433,103.739,99.973,57.500,82.690,95.391,74.755,61.213,87.327,70.667,76.849,83.777,92.138,51.000,33.431,25.544,79.717,75.681,71.746,82.839,122.231,67.097,60.010,50.768,23.475,54.759,91.803,84.657,48.929,79.510,75.993,97.663,170.866,122.455,80.672,106.488,86.435,56.516,76.604,72.450,70.628,64.574,36.268,10.909,48.765,114.096,59.737,35.876,15.840,29.302,42.328,65.220,81.158,75.483,68.534,76.784,64.402,58.723,54.342,52.717,78.933,71.083,84.484,86.510,189.333,162.496,117.894,164.613,105.900,105.056,125.397,152.207,64.477,38.921,40.986,93.387,71.259,51.509,60.196,66.975,49.427,82.760,27.119,71.444,28.188,72.288,38.079,59.144,40.072,62.434,54.042,30.120,28.679,54.181,41.899,41.099,58.240,74.195,61.061,111.676,101.839,119.022,149.361,74.118,116.410,138.893,91.114,98.000,55.129,38.640,122.069,99.630,112.055,91.770,180.415,156.254,91.120,82.962,84.837,91.076,92.346,91.769,199.000,121.966,71.682,92.203,71.512,57.440,58.459,47.897,91.819,57.746,84.909,74.081,84.387,73.472,82.589,54.948,147.048,118.000,72.885,69.680,50.650,54.671,76.373,63.019,46.139,23.175,39.172,30.752,53.754,23.682
43,20.971,52.735,80.805,94.036,52.700,31.593,33.876,47.040,61.287,55.374,52.638,24.806,32.931,110.716,55.401,45.135,116.278,53.320,74.557,63.717,87.976,84.933,97.043,97.865,58.744,74.534,97.688,71.842,59.674,85.398,70.909,72.884,91.640,97.486,57.694,32.931,27.081,81.087,72.681,68.042,82.911,119.983,67.139,58.714,54.007,20.590,58.398,95.894,78.876,52.494,73.329,70.596,95.538,151.080,114.523,79.854,95.753,87.899,62.934,74.396,75.835,80.159,66.062,36.573,11.152,52.157,119.732,57.961,37.150,18.400,37.764,39.046,78.866,84.475,74.869,69.500,76.466,63.546,63.257,54.466,52.195,79.433,68.061,83.281,84.939,173.081,152.014,106.291,153.288,96.933,99.449,117.809,142.720,56.801,39.733,37.696,99.513,70.941,53.321,59.451,68.790,52.573,85.160,28.786,71.842,35.188,75.345,40.449,61.340,41.423,62.263,55.647,28.928,23.099,54.343,39.000,39.766,61.625,75.172,57.561,109.311,100.056,124.705,181.221,79.118,111.576,148.071,90.877,88.432,50.929,37.110,142.792,96.592,106.709,91.719,181.496,186.722,98.641,80.692,77.512,85.195,91.822,105.538,207.377,121.966,73.299,96.966,73.326,56.275,59.683,50.103,92.032,55.943,80.947,74.730,86.097,64.889,81.916,60.619,151.374,135.701,86.588,70.214,53.125,60.061,71.603,64.016,45.533,27.090,44.266,32.257,50.366,22.485
44,23.284,51.265,87.752,87.482,56.250,31.066,39.133,46.460,62.489,53.037,51.961,27.722,32.028,108.103,54.588,45.712,110.463,56.773,69.679,68.850,83.324,85.143,95.576,91.811,58.279,76.034,98.594,73.230,59.820,80.451,85.818,70.756,95.475,105.734,56.546,33.534,25.994,81.109,73.043,68.789,85.839,117.582,62.153,63.571,53.930,21.777,56.476,88.409,75.933,54.576,72.452,68.726,87.288,157.250,115.136,78.547,92.699,87.558,62.978,78.481,78.358,85.614,68.085,42.280,13.932,73.157,124.701,70.776,43.858,18.340,39.075,37.527,88.561,85.624,79.989,71.948,74.375,59.928,61.663,49.795,52.513,76.288,65.833,82.216,81.238,158.721,149.144,106.444,150.400,98.873,100.776,108.309,132.207,55.040,36.554,38.275,106.857,73.565,52.473,60.843,71.531,50.098,80.187,27.357,70.812,31.469,74.705,37.360,56.876,41.722,65.092,57.655,30.776,28.988,52.619,43.090,40.009,65.125,73.138,58.280,104.351,95.336,125.086,187.820,74.294,118.576,171.661,98.772,89.895,54.857,42.180,170.361,98.583,103.945,93.396,183.073,174.087,95.598,75.628,78.553,82.102,87.346,106.824,204.698,117.865,73.227,94.424,74.337,57.648,57.311,49.540,87.862,57.399,81.572,74.892,81.097,71.153,83.547,57.969,144.922,123.799,82.771,63.971,53.400,57.427,69.294,63.242,47.721,24.343,42.938,30.159,41.903,21.318
45,23.157,48.510,82.159,91.107,54.513,32.901,36.448,47.571,60.947,51.766,52.378,23.750,34.917,105.784,54.695,44.162,110.019,54.280,70.179,66.817,82.494,84.634,94.141,94.054,53.302,67.655,95.319,78.691,64.730,90.947,92.667,80.244,91.791,111.844,58.102,32.690,26.000,87.870,67.733,68.789,91.554,121.430,66.208,61.378,52.606,22.259,54.271,89.864,81.495,48.471,65.516,64.610,89.519,153.732,120.818,80.555,94.211,90.536,57.077,75.962,79.991,84.076,64.494,42.012,13.583,72.904,119.224,68.408,43.832,19.060,38.679,35.504,88.524,89.604,78.381,70.500,70.330,61.639,59.743,52.452,56.345,78.173,66.030,80.843,81.721,154.550,152.144,102.351,147.062,98.353,93.972,116.588,124.887,50.166,35.208,36.370,120.622,67.294,50.732,63.824,74.741,52.817,83.613,25.214,69.722,29.750,74.540,44.000,55.948,36.598,60.211,55.000,27.784,24.309,56.029,41.247,44.162,64.521,73.414,65.439,102.581,98.776,135.662,181.377,77.859,131.083,195.625,97.395,80.705,47.857,42.250,172.486,99.915,101.873,91.302,184.732,167.563,98.283,78.615,79.504,80.068,89.813,108.912,198.623,120.685,74.481,93.153,72.395,52.440,57.022,45.437,84.245,54.938,79.043,75.405,77.955,72.611,80.537,60.649,139.399,114.812,80.786,69.136,54.250,57.195,67.183,62.130,45.074,26.223,46.406,27.549,38.164,21.500
46,25.039,49.794,92.363,106.554,53.287,33.802,34.295,41.833,62.436,50.944,50.606,18.583,33.333,100.362,59.243,44.000,110.889,48.933,70.340,64.017,88.594,87.348,95.391,96.351,56.953,69.914,103.319,73.755,67.034,94.673,84.303,85.279,96.784,106.037,66.028,29.733,30.781,82.543,71.121,70.000,93.375,132.090,64.194,59.745,53.338,18.705,53.825,102.152,76.514,52.694,63.097,61.048,89.356,152.339,122.955,84.511,110.229,89.529,60.407,83.113,75.881,81.814,63.761,38.829,13.992,61.991,116.905,64.474,40.628,20.340,39.736,34.344,98.927,84.594,77.449,68.845,71.830,60.062,53.861,56.671,50.257,71.356,64.818,80.366,79.694,149.189,151.612,103.576,138.650,92.220,93.776,116.868,122.160,51.305,35.267,36.797,126.605,71.741,53.750,67.765,103.901,54.902,79.747,31.524,69.271,35.688,73.827,44.719,57.608,42.340,64.763,52.529,30.072,27.580,56.924,40.854,42.523,67.260,77.575,64.354,107.622,97.685,134.388,184.549,78.835,133.667,204.964,96.360,79.863,48.314,38.610,165.917,94.602,91.455,92.331,186.837,154.905,101.500,79.205,82.659,84.153,87.813,118.330,192.189,123.629,74.584,107.551,71.535,58.736,56.306,48.000,85.468,54.036,77.679,69.189,77.561,66.833,80.095,56.742,142.610,105.756,76.344,68.485,54.650,57.360,69.587,64.343,42.877,25.741,46.391,27.018,38.112,22.909
47,25.863,53.794,92.009,109.312,55.787,29.648,34.057,45.817,69.936,53.570,48.323,22.306,31.306,99.017,64.209,41.901,109.130,51.760,70.943,59.867,89.218,89.138,92.739,104.459,58.547,78.086,105.326,81.554,69.551,97.469,88.697,92.105,96.583,139.257,73.639,30.319,31.300,82.739,70.983,76.930,96.268,148.985,67.139,62.173,53.627,21.381,53.801,95.182,75.533,53.224,59.600,58.356,95.663,165.062,136.932,91.182,116.488,103.855,66.956,98.179,81.835,102.821,65.574,33.927,14.409,57.609,114.841,63.737,37.584,18.180,39.038,30.687,96.341,94.723,78.625,68.284,71.102,63.464,56.505,54.192,50.159,69.038,64.379,83.915,79.837,151.225,156.612,113.265,141.288,96.620,94.187,122.441,158.440,66.331,34.574,38.167,131.798,65.694,50.482,73.676,117.210,49.146,80.333,27.667,69.263,34.031,73.029,44.742,63.392,44.165,63.855,54.966,27.640,26.617,51.105,40.899,41.649,65.073,77.586,63.902,104.189,94.245,135.468,179.172,77.012,131.292,198.607,100.132,81.284,45.786,40.290,187.736,91.322,96.927,87.777,178.545,144.222,105.380,82.423,83.195,82.831,97.514,117.066,186.811,121.843,75.955,117.331,69.488,62.264,60.060,59.881,86.851,69.425,78.348,74.554,77.948,65.889,84.221,57.928,139.127,98.053,69.893,74.592,53.575,60.427,69.254,64.214,45.492,25.133,38.297,25.009,37.493,21.318
48,27.118,53.020,100.699,114.848,58.850,30.868,33.895,44.738,66.702,49.972,49.614,23.361,28.375,96.793,60.458,44.477,109.463,49.760,71.623,64.617,94.588,91.888,95.217,95.946,56.023,73.017,116.971,85.475,75.247,97.053,87.818,87.256,93.619,129.312,67.694,32.534,31.788,87.717,74.250,73.789,98.625,151.979,64.764,66.163,54.092,25.978,50.392,97.258,80.848,50.729,69.400,66.082,96.192,163.750,136.477,90.664,118.108,98.710,63.407,97.877,85.661,103.097,63.972,34.390,14.970,53.861,109.919,62.921,36.035,21.080,33.972,32.695,91.659,88.762,76.688,69.698,73.398,64.918,52.792,51.000,53.425,68.096,63.129,80.902,84.170,146.090,147.432,113.411,142.425,100.147,105.271,121.250,159.500,68.550,37.188,42.862,127.210,68.141,55.500,76.676,139.136,57.085,85.973,24.929,69.075,33.688,74.194,47.034,66.773,37.753,69.776,52.605,28.912,26.321,54.505,37.573,40.730,65.604,74.966,66.122,107.757,96.657,133.935,176.664,77.753,127.910,201.786,94.088,74.137,47.386,43.250,177.764,87.754,93.800,87.597,171.911,143.333,110.783,76.590,80.919,80.051,98.822,119.967,184.453,116.067,75.065,116.076,71.581,61.956,55.869,63.556,82.500,77.368,79.904,66.716,77.523,73.972,87.874,58.959,135.072,92.008,70.344,82.835,48.287,59.341,74.429,64.529,46.361,25.151,40.672,27.336,35.007,21.394
49,25.245,51.402,96.690,111.491,54.838,30.923,35.390,43.357,63.447,45.430,48.063,19.028,27.028,92.828,57.395,41.964,104.019,44.200,69.387,61.517,92.765,92.768,84.370,100.432,58.419,73.672,110.558,76.281,73.888,92.035,92.030,84.674,93.115,125.771,65.407,32.707,31.456,76.000,71.241,65.155,93.643,142.364,66.056,61.163,55.148,26.367,52.205,89.227,70.152,50.035,62.245,60.753,93.625,159.527,123.705,89.474,103.723,97.029,65.132,93.962,82.349,101.586,61.835,36.561,14.280,46.209,104.420,59.026,38.035,16.280,38.085,33.466,87.622,88.327,72.403,69.534,69.852,61.876,53.535,56.904,51.451,66.375,60.417,83.268,81.340,139.279,138.928,106.132,141.975,95.033,107.075,126.147,154.473,67.391,40.733,42.072,127.311,64.624,52.714,77.088,153.864,56.463,79.733,25.524,67.331,32.344,73.266,42.764,64.722,42.887,68.408,53.034,26.952,21.975,54.924,38.854,42.739,57.906,72.149,64.537,106.027,94.427,143.403,174.057,75.518,124.917,196.500,102.491,86.611,52.671,44.390,182.014,89.848,99.291,89.374,171.724,138.310,112.457,74.449,83.423,85.678,93.888,123.418,175.396,120.135,74.604,112.720,73.767,59.747,56.628,69.056,83.840,74.969,79.471,64.676,73.239,69.264,88.326,64.361,135.248,97.048,75.023,80.117,49.675,55.628,78.071,65.853,46.328,26.090,42.031,28.850,37.418,24.500
50,24.069,50.049,86.717,103.268,56.013,30.780,35.981,43.175,66.128,43.439,52.591,21.639,27.569,90.138,59.994,41.378,96.074,52.440,68.896,64.150,95.165,92.022,82.707,99.568,56.081,70.586,101.746,77.978,70.899,92.212,84.227,76.930,84.842,108.193,60.500,29.836,32.787,84.478,73.733,69.338,83.911,134.565,67.667,62.173,52.915,24.201,55.560,87.227,77.590,49.694,62.871,65.363,86.981,152.991,125.250,84.569,98.663,85.304,63.297,89.509,76.532,91.172,61.364,32.683,15.636,47.000,102.851,57.224,34.973,18.600,36.415,32.809,85.317,85.535,74.983,62.060,68.545,57.526,52.842,56.110,55.142,68.990,64.939,83.105,80.007,135.198,147.273,101.675,142.125,94.033,109.019,116.368,141.407,57.291,39.614,45.268,134.563,71.282,53.098,83.549,151.148,54.793,75.613,24.786,66.624,31.406,72.928,45.180,60.206,41.969,63.118,54.571,26.760,27.062,54.114,41.787,39.748,61.583,74.379,62.134,108.257,99.042,134.950,166.139,73.718,128.854,198.571,101.421,93.611,55.629,43.560,178.042,89.289,88.782,88.590,175.366,133.198,108.283,79.269,85.959,87.805,95.374,122.593,176.849,109.292,77.058,111.695,72.430,60.154,55.169,65.278,82.904,71.927,75.888,67.068,73.161,63.597,81.747,57.268,132.275,92.922,70.809,82.874,49.263,58.122,86.119,64.966,45.377,24.735,37.094,29.044,38.022,24.061
51,25.235,44.843,84.912,96.857,55.925,32.220,35.771,42.167,63.255,43.449,53.047,16.500,30.958,87.595,56.582,40.018,95.815,46.293,65.953,57.317,86.182,88.478,82.304,94.054,58.000,75.397,90.696,75.338,68.584,87.885,79.030,75.767,81.777,102.615,60.750,31.112,28.469,87.870,65.431,64.901,80.554,125.340,60.764,57.827,50.732,26.022,55.030,88.258,76.238,51.965,63.174,60.171,89.837,146.473,120.568,81.876,92.910,84.297,60.319,78.509,79.110,88.186,59.517,31.976,13.182,42.287,100.445,58.395,38.088,18.280,34.623,36.824,82.000,89.366,71.699,65.147,75.489,54.577,50.347,52.438,49.858,67.981,60.894,78.843,84.354,124.613,144.633,96.861,139.788,97.060,105.981,115.574,129.947,57.609,38.832,42.109,126.311,70.588,52.232,76.529,146.086,55.415,78.293,26.524,65.789,28.094,71.791,35.371,58.330,39.660,65.868,55.748,25.608,27.531,55.000,39.506,43.252,62.656,73.770,65.122,106.514,95.154,136.000,161.352,72.788,126.444,193.518,99.465,88.916,52.114,44.960,183.944,90.464,88.673,88.137,168.911,131.381,103.804,80.423,89.512,93.000,97.000,121.209,174.075,107.225,76.000,111.415,71.116,66.385,55.350,59.143,78.894,69.912,81.882,65.838,75.039,66.014,83.874,58.082,127.051,102.432,72.763,71.835,46.225,62.982,86.500,63.713,41.025,24.596,39.734,27.248,37.060,20.167
52,26.196,48.873,85.442,89.643,63.000,31.945,35.848,42.008,66.638,40.393,54.906,19.806,29.486,78.379,53.785,39.063,96.944,44.200,64.538,59.967,86.876,89.094,83.467,99.162,51.442,67.672,89.130,77.813,68.056,86.336,79.288,74.198,82.079,98.881,58.463,32.621,31.312,85.261,68.233,76.014,83.125,121.854,62.736,59.786,52.162,26.518,52.723,91.076,79.952,54.318,66.981,62.459,88.875,137.098,121.591,83.175,92.151,86.094,58.088,78.358,76.000,84.931,57.847,30.524,12.008,37.904,98.155,57.303,33.327,20.360,35.660,36.450,82.671,83.921,67.148,67.267,70.023,58.948,49.891,48.836,47.735,67.077,61.197,80.902,86.129,154.324,137.058,96.305,134.613,97.293,103.692,118.809,122.807,51.854,35.257,42.978,121.924,70.976,56.107,76.735,138.198,51.378,79.613,28.333,61.015,29.219,69.770,41.461,62.546,41.897,68.816,54.731,25.744,25.580,52.143,43.820,39.559,63.479,71.207,65.256,106.392,89.063,126.259,153.262,72.682,127.660,190.679,96.193,87.389,51.771,42.370,199.722,89.118,90.273,85.187,168.797,124.825,101.054,77.603,85.545,87.144,93.944,107.363,166.038,103.944,74.831,110.847,69.756,63.538,53.918,58.508,75.362,64.948,75.824,68.405,71.948,71.264,88.968,66.412,123.578,94.048,72.298,71.524,49.838,54.018,91.103,63.768,45.951,22.506,40.531,27.735,40.649,21.712
53,24.196,46.647,76.460,88.688,55.525,29.670,34.238,37.579,72.734,42.888,55.339,20.500,25.042,85.836,54.836,38.495,99.000,49.213,68.764,61.400,87.647,88.219,81.109,93.297,56.500,67.759,86.036,71.173,68.124,81.265,70.818,70.256,77.151,95.303,55.833,31.267,30.712,82.391,67.034,70.366,79.696,118.232,55.236,59.337,53.535,30.388,54.301,86.364,81.914,48.694,69.890,62.185,84.981,139.411,119.432,83.635,92.554,85.804,57.692,80.274,79.532,85.545,59.278,30.354,11.008,36.722,95.387,52.355,34.257,20.240,34.566,36.038,79.268,89.386,71.670,62.957,66.898,58.454,48.178,48.315,48.150,64.529,60.523,79.621,88.401,158.162,135.813,93.596,126.463,93.967,110.972,113.853,118.713,54.278,36.485,42.087,119.739,75.471,51.455,70.686,133.407,55.159,73.293,23.357,63.128,31.469,71.871,44.079,62.639,38.412,62.289,56.076,26.416,23.852,49.743,44.371,39.432,64.104,68.299,62.524,104.014,93.434,122.129,152.721,78.024,124.493,186.375,94.053,99.989,56.129,42.010,184.611,86.009,100.636,88.935,164.415,125.540,98.272,73.256,81.732,86.017,93.112,98.593,166.755,104.337,78.532,103.661,70.919,66.011,54.016,56.675,75.649,66.114,75.086,65.770,70.226,73.319,88.821,63.113,124.519,92.291,67.130,71.922,45.213,58.220,96.349,64.361,42.254,22.223,37.016,26.487,38.351,22.470
54,24.784,48.980,80.442,87.643,58.287,29.989,35.057,40.325,60.702,37.308,56.071,29.139,26.736,83.586,53.141,43.802,89.333,41.880,67.406,61.533,87.241,86.746,77.663,102.649,56.802,61.310,82.312,69.921,64.112,78.319,76.561,70.430,78.640,97.651,54.130,31.362,30.094,81.717,65.405,65.831,73.321,115.902,67.056,57.133,57.711,35.273,59.235,89.439,80.019,48.471,68.161,59.733,83.010,132.098,111.295,79.526,86.133,84.464,61.604,82.453,80.028,84.697,56.415,32.561,10.121,38.383,94.429,54.303,37.301,21.240,34.377,40.069,77.866,87.891,73.256,63.302,65.080,59.691,47.832,51.726,47.752,65.423,61.515,80.529,84.612,168.243,125.604,97.728,120.662,100.513,110.860,121.809,114.640,52.974,39.455,40.000,108.597,67.941,52.321,66.500,122.432,58.000,77.320,26.167,61.729,32.844,70.863,40.663,61.680,40.402,61.947,52.269,27.864,25.951,52.019,44.820,40.252,61.948,72.793,59.610,102.486,92.734,118.928,145.672,73.141,122.312,178.964,96.825,120.800,62.986,39.970,175.694,86.128,90.455,90.763,165.537,121.492,92.978,76.231,82.358,77.314,88.813,97.637,160.528,106.067,81.351,108.381,68.849,60.275,53.568,50.111,73.160,66.135,74.562,68.838,69.535,69.819,82.947,64.412,123.584,86.246,67.099,74.107,50.325,54.457,106.119,62.930,42.689,22.301,31.609,26.000,36.993,20.303
55,23.627,48.853,74.354,81.205,57.963,30.154,35.410,38.119,59.170,39.299,54.268,20.472,27.750,78.586,52.740,40.838,97.537,46.027,64.972,61.600,81.653,80.598,74.359,97.649,54.767,64.017,84.406,73.302,64.506,80.212,71.985,73.058,75.640,97.853,53.843,31.966,27.156,79.978,66.517,64.831,79.214,113.338,56.361,58.051,60.563,36.799,58.964,90.803,76.571,47.976,67.626,60.130,90.058,127.321,120.250,82.212,82.964,82.862,60.802,76.453,80.028,85.441,58.460,31.024,10.720,33.270,91.804,54.934,32.434,13.760,34.113,36.573,68.866,86.465,76.506,63.586,63.011,55.845,47.990,49.658,47.274,65.250,57.326,77.196,84.218,176.261,128.007,96.457,114.188,95.867,104.467,118.897,107.933,49.815,38.188,41.022,110.571,70.365,53.598,64.196,111.556,49.341,79.680,21.905,61.729,30.719,72.065,40.910,56.546,42.557,64.342,55.664,29.616,29.198,51.210,39.416,43.180,64.010,71.161,61.439,103.986,94.049,112.094,137.492,70.906,113.590,179.982,96.544,116.811,61.843,39.200,164.528,95.512,102.200,87.216,156.772,119.254,90.707,75.872,81.626,78.712,87.832,97.165,165.189,102.989,83.773,111.924,72.372,59.187,52.410,53.500,74.511,60.301,73.824,68.203,69.548,74.472,86.537,60.175,120.312,81.648,66.305,69.194,47.075,51.634,106.016,62.649,39.697,20.506,36.297,25.823,36.597,24.364
56,24.294,49.157,81.274,77.857,55.088,33.187,33.686,41.008,60.170,41.402,58.969,25.778,27.736,76.181,53.593,35.973,96.926,41.800,64.283,57.633,86.629,81.080,80.913,92.946,53.360,70.603,87.261,74.309,65.989,78.761,71.970,67.849,81.460,92.872,52.398,29.517,26.900,81.587,69.810,63.563,75.554,109.299,62.139,57.306,56.563,34.417,55.042,91.394,81.876,46.329,62.910,58.363,84.413,123.027,122.364,81.810,84.892,83.942,64.000,83.453,75.275,80.579,58.773,28.305,10.144,34.026,89.733,53.474,33.389,15.800,33.321,32.885,71.537,83.891,72.057,64.638,65.784,58.938,43.881,49.370,49.416,60.817,59.939,76.993,86.918,174.162,126.460,89.868,111.500,91.207,98.121,115.500,107.113,49.139,36.822,44.486,107.076,64.588,47.946,65.990,104.889,51.902,74.720,26.548,60.617,37.938,72.482,41.045,59.186,41.010,64.408,56.025,25.680,26.963,51.990,40.213,41.784,63.229,76.483,61.951,98.027,89.629,112.806,134.795,70.600,114.486,175.429,93.079,121.853,58.014,39.830,147.847,98.943,97.164,87.612,153.008,121.500,85.348,72.333,78.366,75.576,87.467,94.824,158.000,96.753,80.175,112.280,70.093,61.484,53.273,50.214,73.287,57.969,70.893,66.500,70.361,72.500,81.884,61.010,115.830,80.289,68.321,70.097,49.675,51.049,100.246,61.869,39.762,18.952,29.938,25.301,35.022,22.000
57,26.824,47.118,74.664,74.357,54.475,31.560,35.029,42.214,63.074,37.383,71.654,29.667,27.083,78.690,52.243,42.514,89.407,45.560,63.245,66.683,87.659,79.603,81.163,83.973,51.140,63.207,84.688,73.604,60.966,77.841,65.682,74.942,73.460,93.495,51.093,30.172,25.800,81.370,65.914,65.268,78.768,112.032,55.847,58.112,55.676,32.388,56.524,83.742,86.448,51.729,65.968,62.158,90.538,129.848,121.295,82.000,85.060,82.993,63.692,78.745,75.202,81.297,55.767,29.890,9.742,28.130,89.999,47.763,33.752,16.060,34.717,33.550,64.537,83.792,72.489,62.216,63.284,56.629,46.970,54.110,47.389,61.615,62.326,78.765,84.653,178.766,143.475,97.225,110.863,95.180,99.626,117.941,103.287,49.477,41.614,41.536,108.840,70.118,52.562,64.627,101.123,51.280,74.213,26.714,59.992,31.219,72.489,42.652,58.670,39.103,60.408,55.521,29.280,23.358,47.314,39.899,42.775,59.865,72.333,61.732,98.892,95.580,111.878,136.213,69.424,116.951,174.571,89.298,125.611,61.986,34.310,143.056,103.502,104.855,90.921,152.675,116.444,86.207,73.641,78.000,77.169,84.692,93.846,149.472,100.708,85.909,115.153,71.093,68.462,52.923,49.111,75.777,58.104,71.128,62.014,70.845,69.556,81.042,56.103,119.222,81.143,59.328,69.165,48.625,55.396,116.421,62.596,37.508,20.018,33.406,24.752,36.433,21.106
58,23.157,47.235,70.416,75.304,53.862,32.956,36.257,40.349,59.968,38.542,89.953,29.222,28.556,78.526,51.605,38.586,101.296,42.827,61.519,71.467,88.365,79.634,81.576,96.108,53.942,62.483,80.493,75.036,60.079,72.363,66.045,68.709,74.727,84.890,48.130,33.302,26.462,91.565,65.879,71.577,72.643,110.008,59.500,58.929,54.338,32.906,56.331,83.970,79.086,48.706,66.039,57.548,80.404,126.946,124.023,84.226,89.922,81.899,61.440,78.330,72.807,77.400,55.705,29.232,10.212,28.209,91.672,53.816,32.469,16.420,33.991,36.733,68.000,86.208,77.176,70.155,65.375,63.361,48.673,55.548,50.283,68.250,63.939,94.810,87.803,170.550,146.496,95.060,109.213,94.167,99.196,125.838,105.580,47.066,39.535,38.717,101.084,71.353,54.670,64.716,97.531,51.268,79.587,21.548,55.895,29.281,71.604,37.663,59.165,41.567,60.566,53.773,27.336,25.654,53.371,39.371,42.532,63.958,71.506,58.963,101.000,93.636,116.827,152.041,75.718,115.306,176.321,89.377,124.811,61.129,41.410,126.000,115.863,110.600,88.525,140.163,110.659,91.087,71.410,78.650,75.627,82.458,96.538,148.528,98.629,84.331,117.814,72.477,61.813,51.404,51.548,71.309,57.503,70.209,63.122,72.703,68.139,81.442,59.186,121.474,78.613,59.534,66.019,43.112,53.146,110.317,61.457,40.615,19.446,28.969,26.770,34.522,23.167
59,26.961,48.020,72.035,72.170,53.263,29.286,34.762,36.556,57.181,37.019,105.992,24.361,27.500,74.905,52.260,40.676,93.315,48.880,66.264,84.000,96.694,79.531,84.261,96.703,57.965,61.552,83.522,75.885,62.607,73.673,66.455,69.442,75.612,91.092,51.361,29.440,26.288,84.957,67.836,71.732,79.768,115.709,63.708,63.429,54.979,29.360,55.639,93.712,84.514,49.188,65.632,59.726,90.558,123.661,130.409,84.292,102.934,85.957,63.857,90.726,77.651,79.952,55.193,30.232,10.273,30.800,89.119,49.539,33.097,16.500,32.698,41.595,67.683,81.376,74.568,69.483,69.193,66.670,66.347,61.288,50.858,69.529,75.136,110.895,95.007,175.252,150.331,97.079,111.625,93.647,94.243,122.382,103.480,51.245,40.218,39.986,104.538,62.941,52.750,60.676,89.568,52.780,81.173,29.048,61.271,28.500,69.029,39.742,57.660,35.969,62.553,54.286,27.224,26.062,50.438,43.180,39.369,60.469,76.195,65.939,98.216,90.706,115.863,154.311,73.600,112.458,164.250,85.561,118.842,58.457,34.730,115.306,116.877,111.436,90.576,133.610,111.556,89.065,77.846,80.008,72.898,86.551,88.077,149.396,95.899,83.955,117.076,69.640,62.571,51.869,48.040,73.138,59.917,68.610,70.068,69.858,67.417,80.084,61.619,124.441,79.090,61.481,70.874,52.050,53.341,123.524,60.987,41.238,20.416,42.172,30.637,39.716,20.636
