Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85	Mean86	Mean87	Mean88	Mean89	Mean90	Mean91	Mean92	Mean93	Mean94	Mean95	Mean96	Mean97	Mean98	Mean99	Mean100	Mean101	Mean102	Mean103	Mean104	Mean105	Mean106	Mean107	Mean108	Mean109	Mean110	Mean111	Mean112	Mean113	Mean114	Mean115	Mean116	Mean117	Mean118	Mean119	Mean120	Mean121	Mean122	Mean123	Mean124	Mean125	Mean126	Mean127	Mean128	Mean129	Mean130	Mean131	Mean132	Mean133	Mean134	Mean135	Mean136	Mean137	Mean138	Mean139	Mean140	Mean141	Mean142	Mean143	Mean144	Mean145	Mean146
72.471	80.570	107.500	96.254	92.987	106.126	98.652	143.771	115.615	96.108	166.826	113.738	81.042	89.840	144.474	111.295	83.765	83.529	56.312	78.656	63.542	83.535	94.157	64.747	63.528	62.167	64.111	53.150	57.673	122.033	138.407	109.420	65.557	54.833	132.826	55.373	53.222	50.114	44.118	47.723	45.368	48.427	50.392	51.876	54.629	47.873	67.457	50.565	71.957	61.763	68.380	66.114	69.618	63.838	80.010	57.081	47.532	37.295	55.258	60.820	67.236	52.583	66.086	59.728	43.440	38.836	41.487	42.330	65.343	56.860	62.339	59.700	66.194	70.638	76.725	95.286	81.325	103.346	167.768	88.322	92.719	71.250	70.803	49.233	53.833	44.662	55.875	70.155	77.554	98.266	63.737	73.591	88.286	97.727	71.186	107.937	83.910	83.059	74.937	72.672	123.704	95.368	117.090	75.206	111.523	84.491	93.542	68.405	99.724	104.901	84.020	78.135	105.279	97.614	132.659	62.750	42.907	44.714	45.527	60.500	86.828	63.080	68.219	86.731	71.126	53.913	55.298	57.376	46.110	61.685	59.685	55.526	103.786	140.811	92.038	76.447	49.214	54.211	49.328	55.475	42.085	46.000	53.867	110.086	101.631	110.581
74.157	80.748	104.529	97.343	95.241	109.524	100.188	143.814	116.644	98.405	168.855	111.476	83.444	90.947	138.840	109.432	83.118	83.382	56.570	80.011	66.169	85.626	91.056	67.253	63.833	66.889	66.639	58.425	57.346	118.187	133.088	108.768	63.500	55.190	129.109	53.608	53.972	49.057	46.265	48.064	48.105	48.634	49.262	48.865	55.689	48.036	68.530	51.497	70.348	60.495	69.761	69.086	73.135	66.272	77.510	57.622	47.649	36.884	55.155	60.413	65.917	56.250	66.486	60.946	44.190	37.995	42.744	41.571	66.203	56.240	62.764	62.820	69.333	69.681	71.972	93.959	80.092	102.115	158.246	88.422	89.551	70.424	71.041	48.302	55.794	47.442	57.250	69.699	76.267	99.047	65.174	75.740	88.714	97.798	73.031	105.901	87.573	83.137	72.354	75.345	122.388	97.556	121.283	74.684	112.157	86.189	94.562	70.760	94.103	104.838	92.367	77.969	104.130	94.205	140.951	61.786	42.167	46.221	44.802	59.408	85.859	62.688	69.312	88.258	71.175	52.598	53.660	55.574	48.360	61.880	58.945	54.605	101.268	134.351	94.308	76.718	48.714	56.789	49.328	56.424	43.424	46.479	52.100	104.966	103.381	110.203
72.745	77.963	103.614	96.985	95.278	109.175	99.670	153.214	119.096	100.009	168.116	113.286	78.986	88.173	134.147	108.695	84.029	78.824	58.591	79.533	64.339	85.091	90.907	67.453	66.306	62.685	65.583	57.825	57.635	121.462	137.626	111.652	65.536	54.429	135.630	53.314	52.889	48.227	44.216	46.691	44.105	46.939	47.285	51.281	56.045	47.188	68.055	52.490	72.191	59.731	67.141	70.143	71.865	66.838	78.684	57.514	46.872	37.929	56.433	62.207	68.069	53.458	63.500	61.109	41.905	38.034	41.923	43.205	65.434	57.720	63.315	59.240	70.361	69.957	74.817	93.347	80.275	99.577	154.304	87.711	92.281	71.939	70.205	49.442	56.412	48.273	58.205	68.903	75.812	100.243	63.754	73.058	89.157	100.869	70.711	101.189	82.326	81.863	72.329	76.052	118.694	99.970	120.972	76.581	113.444	87.472	93.927	70.397	94.293	108.369	89.204	75.531	103.747	98.614	130.122	59.643	41.019	44.519	45.110	59.925	83.798	61.036	73.083	84.656	70.049	54.413	49.553	55.762	46.880	61.083	54.507	54.697	102.982	135.270	94.962	72.141	52.757	55.526	49.493	56.356	42.254	43.396	52.367	108.431	98.250	108.703
75.667	79.738	103.429	92.015	97.987	110.728	105.080	158.400	111.923	95.036	159.246	110.548	80.306	84.880	129.096	105.737	80.804	80.059	55.086	78.533	61.475	86.323	89.602	67.427	67.000	62.944	68.417	58.100	57.221	123.868	136.703	112.188	63.193	56.738	130.435	54.843	54.347	48.364	43.863	45.468	46.895	48.122	48.346	50.360	54.553	48.394	68.098	51.782	70.470	58.677	72.014	71.657	74.247	66.228	79.163	57.486	48.766	37.250	53.433	61.033	64.681	54.625	66.414	60.864	45.155	37.744	41.256	42.071	68.559	57.240	60.236	59.160	67.639	70.155	73.101	93.388	79.375	102.365	156.058	85.911	92.685	72.894	70.959	47.256	56.951	47.558	58.938	71.602	73.455	99.272	64.659	73.701	85.829	101.283	73.835	102.622	82.697	82.608	73.506	74.741	117.724	102.038	119.014	75.368	113.536	86.925	95.385	70.479	99.259	111.189	95.306	78.135	103.955	97.578	136.854	58.571	39.278	49.299	44.077	58.725	84.495	59.911	70.562	85.527	68.951	53.391	52.511	54.109	47.310	59.907	56.219	54.289	97.214	135.000	93.192	70.165	49.514	53.697	45.910	53.000	39.797	45.646	49.267	111.621	99.298	106.446
72.588	80.336	101.786	96.537	93.253	112.262	109.625	169.614	114.971	96.874	164.377	109.619	78.486	87.547	123.513	108.832	81.000	76.088	56.763	78.311	60.966	83.939	86.713	68.267	63.639	63.500	66.583	55.750	58.538	132.099	135.242	111.188	62.879	56.714	135.087	55.382	55.097	46.170	44.402	47.574	44.632	47.366	48.223	48.348	54.508	48.115	67.567	49.612	69.304	58.075	66.028	68.143	68.494	65.478	81.143	60.649	48.362	37.902	53.948	60.940	63.722	57.042	66.914	58.599	42.964	38.749	39.256	43.170	64.657	54.360	61.370	61.440	67.500	71.155	77.367	88.796	81.950	99.192	154.710	86.133	93.697	71.644	72.951	46.953	55.020	45.182	56.482	69.097	75.505	100.746	66.503	73.130	86.257	104.333	68.278	100.793	83.809	84.490	76.304	73.724	127.316	102.571	121.724	73.912	111.837	86.887	96.833	72.331	99.586	108.595	89.633	78.885	103.597	97.253	134.049	58.869	41.519	46.325	44.286	57.208	90.263	60.839	71.521	87.032	69.359	53.370	50.936	54.267	49.220	58.509	53.192	53.447	101.518	128.405	91.000	71.294	49.486	53.224	47.284	52.407	41.746	44.292	49.667	111.397	97.357	102.635
73.314	81.037	103.586	90.821	94.911	110.301	114.866	168.386	115.173	96.640	157.043	107.000	77.306	82.787	121.853	108.695	80.971	79.412	53.505	78.789	61.831	85.111	86.657	72.453	66.194	68.444	67.611	61.200	60.577	127.879	136.297	109.261	62.043	56.238	134.717	57.480	55.472	49.943	46.922	44.713	43.211	48.902	47.031	50.169	55.674	49.818	68.585	51.265	67.861	62.323	70.732	73.171	72.449	66.154	79.184	54.541	48.660	36.929	54.773	62.260	67.028	53.792	67.586	59.912	42.214	39.478	42.308	41.250	66.776	56.820	60.339	58.940	72.722	71.043	75.651	89.204	78.692	102.885	145.536	86.689	92.000	72.848	73.270	46.814	55.324	47.935	57.259	67.650	78.337	100.598	63.156	69.136	89.429	105.939	69.845	101.514	81.337	81.157	75.051	74.121	145.796	106.782	118.903	72.647	111.431	90.000	97.667	70.727	99.724	108.955	90.571	76.302	101.214	94.253	127.829	56.702	39.426	45.935	44.110	58.425	86.495	59.607	73.365	84.032	69.340	53.500	55.383	53.782	45.500	60.111	51.110	53.250	100.000	124.108	87.231	68.471	49.143	50.829	47.134	53.898	39.407	42.979	52.567	111.793	97.786	107.568
70.725	80.477	101.629	95.612	95.000	111.845	115.688	169.471	111.798	98.685	153.478	109.643	78.097	85.227	122.673	109.274	83.069	80.853	53.892	80.911	64.068	83.030	89.565	69.053	64.944	64.185	66.528	56.875	63.096	129.934	139.231	105.957	62.714	53.143	130.022	55.343	55.000	48.557	46.186	46.830	42.684	46.146	48.162	51.685	57.894	47.485	69.122	49.565	70.548	58.753	66.493	63.886	70.382	66.640	79.031	57.378	47.830	37.607	53.856	60.633	64.181	58.125	64.671	60.537	43.274	37.072	41.923	42.027	67.063	56.330	61.512	59.160	70.306	69.336	74.927	89.224	79.525	101.731	143.435	85.700	94.787	70.333	73.344	45.907	54.176	46.104	55.375	70.252	74.248	100.645	63.204	71.987	89.243	108.899	69.433	97.946	82.191	82.294	70.430	76.741	151.694	105.203	118.083	75.449	109.425	90.321	95.760	69.554	96.655	113.775	88.878	76.552	99.773	96.289	129.463	57.131	40.889	48.221	44.637	55.242	82.566	59.634	72.438	85.989	65.194	53.196	55.426	54.208	46.680	60.713	48.562	53.408	99.946	129.351	87.462	65.588	47.600	51.237	48.433	52.763	40.949	42.292	49.167	116.414	94.238	105.865
70.922	78.047	100.771	93.194	91.987	109.495	114.348	168.014	113.125	93.811	153.812	111.810	80.861	81.800	114.314	104.053	84.382	89.000	53.731	80.433	60.542	84.182	90.556	67.653	69.417	63.722	68.806	58.450	58.692	127.088	136.505	109.319	62.700	57.667	133.478	55.363	55.333	48.568	45.765	46.372	41.132	46.232	46.746	50.281	56.212	47.545	68.061	50.605	70.643	58.731	70.451	70.600	67.539	64.537	78.582	57.054	46.202	39.438	54.237	61.433	64.139	54.875	66.271	60.864	43.643	39.145	41.282	40.482	66.720	56.470	59.748	59.140	70.778	70.621	76.780	92.408	78.833	102.635	140.043	87.756	91.270	72.955	70.500	49.837	54.873	45.922	56.259	70.476	75.218	101.266	64.311	68.292	85.443	104.141	69.299	97.324	80.978	80.667	74.127	74.500	157.398	101.977	118.152	74.816	104.876	89.887	97.885	67.331	100.810	113.495	89.449	75.979	99.227	97.446	129.024	54.250	40.296	47.130	44.692	55.767	83.616	58.580	68.021	79.516	68.000	51.826	53.085	54.426	47.170	60.546	45.904	53.171	103.357	140.459	84.192	65.894	47.300	49.145	46.060	48.102	41.847	41.104	49.300	113.621	93.845	102.041
71.431	76.533	96.400	91.075	95.481	109.893	115.455	157.671	109.990	93.396	160.275	109.619	76.750	81.600	119.603	107.358	84.912	86.588	54.452	83.789	62.576	83.576	90.093	66.160	61.694	63.426	62.417	55.525	59.981	125.582	130.516	105.594	61.843	52.286	129.283	57.186	50.375	47.170	44.814	47.202	43.237	47.463	47.592	49.348	56.788	47.800	66.628	49.109	67.730	57.247	69.197	65.829	69.865	66.074	79.918	58.757	48.340	38.366	53.443	60.140	63.528	57.708	65.014	59.429	42.095	39.116	44.000	42.634	66.385	53.900	59.819	57.760	69.056	67.819	76.165	93.000	77.583	97.788	134.826	84.700	90.910	71.598	71.664	50.047	54.039	45.896	57.134	68.243	76.208	103.456	63.635	68.260	87.229	106.606	70.423	99.658	80.708	80.196	74.861	72.000	152.929	103.677	118.448	73.912	106.621	86.811	94.333	69.182	102.517	114.297	84.163	75.938	97.338	92.566	125.854	57.262	41.185	46.961	42.429	52.800	83.051	59.839	73.917	82.161	69.437	53.239	53.532	55.624	45.810	57.306	46.795	51.237	100.393	131.595	80.538	64.494	49.286	50.961	44.269	54.237	38.712	41.875	51.633	113.362	90.262	102.824
71.118	77.514	100.871	90.537	94.025	107.854	115.473	161.057	111.519	92.667	155.812	105.167	76.403	86.787	128.808	113.347	85.539	88.853	54.172	81.933	63.542	80.929	88.426	65.320	62.167	66.185	69.333	59.525	62.327	128.549	135.407	105.072	61.807	57.952	130.935	53.510	52.889	45.216	44.775	45.234	40.974	46.232	48.515	49.270	55.311	49.448	66.799	49.850	70.826	59.172	69.113	69.514	74.584	64.993	80.724	54.622	46.170	36.098	51.113	61.133	62.028	54.833	63.471	59.272	41.238	37.841	39.564	41.321	64.343	55.640	61.307	59.760	71.583	71.457	73.110	89.796	76.900	105.115	136.348	84.800	91.551	72.455	71.197	49.326	54.578	48.260	57.554	69.796	75.158	102.379	63.251	68.734	85.957	103.384	67.505	98.090	80.573	82.118	69.570	72.121	151.827	101.218	120.386	73.684	110.366	88.151	93.438	66.512	106.276	110.360	86.735	72.125	98.532	92.916	122.390	54.452	41.944	47.078	43.187	53.975	82.434	60.071	71.302	82.634	68.728	52.707	52.894	54.208	45.700	58.500	46.288	53.342	96.857	129.973	79.077	63.329	48.743	50.342	45.045	52.136	42.610	41.333	49.333	115.172	96.869	102.432
73.020	75.458	97.900	92.433	90.468	110.350	117.045	164.443	114.115	93.541	152.710	103.024	76.250	84.240	133.526	114.747	82.559	88.912	53.989	79.967	60.458	82.949	89.213	66.653	65.167	65.167	70.528	57.675	57.269	131.736	144.495	101.638	62.507	54.643	126.848	54.088	54.347	46.477	45.667	47.340	42.211	49.817	47.769	50.000	54.720	46.824	67.171	48.415	68.339	58.323	72.183	67.743	72.438	65.647	80.500	55.730	46.053	36.607	51.299	62.580	62.528	53.042	66.229	59.925	43.107	37.150	39.436	41.812	64.196	53.840	59.465	63.420	72.694	71.172	72.284	91.551	77.367	105.519	127.870	82.956	91.955	71.386	71.820	47.837	58.382	47.208	53.429	71.544	75.040	102.574	63.263	67.260	84.229	104.808	70.186	98.072	77.787	82.137	71.152	74.328	143.000	101.173	120.421	72.125	109.817	90.208	92.854	68.174	105.069	112.694	85.490	74.250	95.604	89.964	120.415	53.214	41.537	44.727	44.714	52.867	82.051	60.080	72.010	82.634	66.796	50.511	52.617	55.663	44.790	60.954	46.534	52.750	96.429	128.486	78.000	61.988	46.186	50.697	44.582	53.661	39.949	44.250	50.300	111.379	100.667	98.622
69.882	73.364	101.900	92.761	93.152	106.981	121.420	166.786	116.250	92.234	149.957	104.357	76.556	81.573	130.962	115.063	82.608	93.176	50.484	81.300	60.356	85.162	90.065	64.733	67.111	62.352	69.306	54.325	57.510	136.505	148.516	103.159	61.636	52.762	131.196	55.941	51.194	45.989	45.108	46.245	39.895	50.915	47.038	48.629	52.917	47.836	67.427	49.544	70.496	58.247	71.761	66.771	74.427	64.088	79.224	51.297	46.362	36.955	51.691	59.120	63.667	54.833	63.814	58.946	40.464	38.213	39.667	39.393	64.469	55.800	59.575	60.380	67.500	69.474	74.156	91.061	78.058	104.442	129.710	82.667	91.944	71.273	71.107	48.372	55.363	48.688	54.732	70.184	74.465	103.982	63.000	67.981	84.014	107.263	70.113	99.090	80.315	79.922	72.785	73.207	146.633	95.173	121.269	72.478	113.118	86.717	91.177	65.595	105.793	112.027	86.714	74.479	95.403	93.277	117.878	53.036	38.556	44.805	42.011	51.583	81.000	59.366	69.750	85.269	66.311	52.837	55.362	53.545	43.860	60.509	42.781	51.684	101.750	131.216	75.000	60.118	46.029	50.421	45.433	52.712	38.814	40.646	50.567	115.345	98.512	103.000
65.157	72.907	103.029	95.567	92.975	110.485	121.259	169.500	118.038	98.126	144.391	105.214	77.222	83.067	131.064	113.042	83.490	85.706	52.097	79.733	61.492	82.879	86.898	66.267	67.944	63.537	68.611	57.300	58.077	140.451	158.879	104.754	61.450	58.071	138.022	55.559	54.986	47.898	46.176	49.053	40.921	48.256	46.138	49.685	55.780	49.606	69.323	50.415	72.043	58.624	73.239	66.800	73.494	65.809	82.480	55.514	47.713	38.232	54.103	60.073	63.111	53.333	67.014	62.170	45.583	38.343	42.103	42.402	66.483	56.550	61.606	56.400	69.917	70.724	73.624	89.735	80.858	101.904	124.493	81.622	92.506	73.061	73.311	47.884	56.284	47.403	58.330	73.932	73.941	103.580	64.174	70.435	89.429	103.192	73.567	96.252	79.337	81.843	73.278	72.414	142.429	97.414	124.255	74.103	115.928	84.208	91.823	67.455	104.397	109.595	89.388	75.104	95.357	90.855	116.780	55.500	38.926	46.273	41.308	53.167	76.848	60.080	70.896	85.054	66.845	51.130	56.149	53.673	45.190	67.028	43.260	50.908	106.625	134.730	72.346	59.318	49.100	51.289	46.567	51.864	39.407	43.375	50.033	113.069	97.179	102.216
65.804	73.607	97.486	94.806	92.405	110.282	120.661	169.114	120.010	94.288	145.478	102.905	77.069	82.773	132.756	113.958	79.637	89.941	52.978	75.333	59.034	81.162	84.630	66.280	67.472	66.981	70.417	59.950	61.288	141.736	167.747	105.638	60.807	60.333	133.848	55.500	52.333	47.818	45.108	47.617	43.053	51.049	46.323	49.899	54.167	47.697	68.012	50.558	71.643	60.720	71.437	68.771	70.213	65.029	76.806	52.135	47.117	37.634	52.577	58.827	63.236	59.125	64.400	59.946	42.274	37.850	42.769	42.741	64.469	56.410	63.795	56.520	70.028	71.000	76.037	94.653	79.383	100.846	122.014	83.344	95.124	71.121	72.123	49.093	55.725	46.091	58.348	71.922	76.792	105.704	64.042	73.669	88.471	104.091	76.722	96.604	80.213	80.078	73.835	74.172	132.867	98.083	123.752	76.596	116.085	87.151	93.667	67.066	105.448	110.784	88.714	72.521	95.734	90.096	117.171	55.679	43.315	46.545	42.374	50.508	71.949	60.152	66.562	85.688	67.126	52.989	53.213	55.109	44.390	69.778	44.247	53.487	108.893	140.027	75.692	60.024	47.143	52.395	49.925	51.644	38.746	40.250	46.367	114.052	96.798	102.000
65.118	72.299	105.029	93.642	88.911	107.942	118.473	167.414	118.615	94.279	142.565	103.214	77.083	81.160	137.635	114.432	80.971	86.618	49.903	74.822	57.305	81.677	86.972	66.453	65.722	64.000	67.111	57.200	56.731	137.132	170.703	105.971	59.086	58.571	133.652	56.147	53.764	49.591	47.098	47.628	42.605	48.354	46.292	49.562	53.977	49.018	66.683	48.918	68.809	59.495	67.465	70.600	72.225	65.515	79.306	52.405	46.691	38.554	52.753	61.107	66.389	54.792	63.871	60.435	42.631	39.609	42.692	44.321	64.343	57.730	63.197	59.780	71.806	71.612	73.954	94.265	78.792	103.346	118.551	79.067	92.618	71.606	72.566	47.465	57.431	49.247	59.714	80.233	77.198	103.970	67.018	73.513	89.800	107.232	74.794	94.261	80.551	81.745	71.127	74.034	135.112	94.820	119.676	74.978	115.745	84.264	93.833	65.711	108.138	113.306	88.980	72.510	93.870	93.530	112.707	51.869	41.074	46.156	42.879	53.558	72.071	60.446	66.521	79.409	66.864	51.457	52.766	54.990	44.140	66.241	42.630	52.513	109.107	135.865	70.846	58.694	48.043	55.145	49.343	54.169	41.237	44.875	46.500	113.966	104.095	103.919
65.882	70.981	100.014	92.896	90.835	110.010	121.821	163.429	118.394	93.919	140.942	98.214	74.028	78.507	138.647	112.579	79.775	79.529	51.140	73.744	58.339	82.596	82.583	68.573	63.444	62.444	71.278	57.100	59.327	135.802	179.648	101.855	60.329	60.452	133.652	57.471	54.958	47.295	46.020	48.053	42.816	49.341	46.477	51.337	54.879	47.109	68.085	49.558	72.791	59.097	72.761	74.486	71.899	66.184	80.694	53.541	48.032	37.723	51.113	62.267	64.375	54.042	65.100	61.524	42.405	39.261	41.256	43.312	66.448	58.690	60.063	59.060	69.083	71.612	73.872	92.061	79.458	99.942	117.652	80.400	95.056	74.470	74.311	47.884	58.961	47.208	58.625	81.447	75.990	104.178	67.251	73.675	91.129	108.475	73.577	96.892	79.921	77.314	69.962	73.276	127.857	97.053	118.883	74.735	117.203	85.151	91.646	67.050	113.534	112.595	89.490	72.531	91.364	94.133	110.561	53.607	39.463	44.338	42.077	56.758	72.172	61.768	65.292	75.204	62.971	49.935	51.617	51.376	43.300	68.685	42.397	54.158	109.679	133.108	72.962	60.188	48.800	52.605	49.328	51.695	39.356	43.375	48.767	113.707	113.202	105.392
66.431	72.065	99.514	91.254	90.557	105.223	112.402	164.986	119.404	94.252	138.188	98.524	74.181	81.787	139.808	109.095	79.500	81.176	51.989	68.311	54.237	80.768	80.083	65.520	66.111	64.000	65.583	57.575	62.096	137.341	182.044	101.522	58.836	58.405	133.500	56.902	53.611	49.511	45.235	47.372	41.763	49.451	46.646	47.011	54.568	48.236	67.073	49.755	70.461	59.946	72.268	66.543	74.506	66.515	78.786	53.054	48.532	36.464	52.546	59.373	61.319	55.583	65.757	60.265	41.417	39.121	42.436	43.616	66.524	56.790	61.520	58.200	68.333	68.802	72.055	86.184	78.550	98.558	118.261	79.256	93.270	70.985	72.016	47.349	58.520	46.429	56.107	79.194	78.921	101.361	67.563	72.104	93.571	112.768	73.443	97.676	78.292	81.431	70.443	73.276	127.929	96.571	119.200	73.485	115.471	85.321	92.781	66.066	112.603	110.991	88.327	75.083	91.117	89.952	108.000	53.369	39.611	46.987	42.385	58.033	72.899	65.161	66.385	78.516	62.427	50.152	44.702	48.248	43.100	71.648	41.562	50.855	108.214	141.081	71.577	57.635	49.014	52.566	48.269	52.271	40.254	45.271	48.533	117.190	121.714	105.270
67.765	70.963	98.871	90.448	88.747	107.350	118.286	176.443	119.058	94.892	135.174	102.524	70.611	78.827	138.699	112.600	77.186	79.118	48.634	68.700	53.153	80.212	82.065	67.400	64.056	61.426	66.500	60.050	60.250	133.725	179.692	101.188	61.179	55.333	132.239	56.931	54.486	50.080	45.284	46.149	43.632	50.415	44.292	48.506	55.348	47.436	65.652	49.252	68.765	59.957	71.535	65.829	73.831	65.257	77.653	54.081	49.628	39.616	50.082	59.947	63.208	53.708	66.343	59.463	41.798	38.522	39.051	44.018	66.245	55.740	60.063	59.260	70.583	70.129	71.367	85.469	78.158	98.192	120.174	80.344	91.483	71.765	69.459	51.233	55.578	47.494	57.598	80.087	76.970	100.426	65.192	74.117	91.700	113.586	71.649	97.054	78.506	77.824	72.051	71.345	123.439	99.090	117.441	72.566	113.771	83.981	95.396	65.992	112.155	112.351	89.592	72.542	91.175	89.133	105.780	54.714	42.907	46.065	43.571	58.617	74.717	65.089	64.115	83.645	62.883	46.272	43.872	42.901	41.140	68.417	40.411	51.158	109.196	129.784	71.269	57.976	49.014	50.382	47.194	48.322	37.051	43.375	48.833	112.793	120.881	102.081
66.392	67.318	100.643	89.985	88.392	105.146	114.866	174.786	118.356	92.847	135.391	99.500	73.417	82.533	138.955	112.168	76.980	80.441	49.817	69.222	57.559	81.404	84.269	69.267	66.611	69.093	64.333	60.100	58.846	136.077	184.736	104.768	62.679	58.881	134.652	56.245	53.681	48.795	46.520	48.649	42.211	48.524	45.000	48.876	53.705	46.933	68.390	50.503	72.565	59.527	69.944	71.143	73.438	63.860	79.276	54.676	45.564	38.500	51.495	60.367	62.444	50.375	62.743	58.537	42.786	39.411	42.667	43.170	66.441	56.560	62.685	58.860	67.500	74.741	73.862	87.408	80.417	96.500	116.290	82.989	92.933	72.076	72.402	52.047	56.314	47.545	56.429	78.573	78.069	102.349	63.012	72.468	91.086	108.101	73.124	97.198	78.393	79.020	72.797	74.948	121.184	102.316	116.138	73.934	113.261	83.774	96.583	67.364	116.259	111.784	90.388	73.667	90.922	90.747	106.195	56.036	42.481	47.870	41.703	65.033	73.121	63.179	67.583	81.194	62.068	50.630	48.830	49.743	37.090	72.222	40.452	50.395	107.357	131.405	68.423	56.471	48.057	51.803	47.597	51.763	40.492	44.292	49.133	115.828	127.464	105.986
64.235	69.037	101.871	91.075	89.734	109.922	114.732	178.371	116.644	91.874	133.043	103.333	72.917	86.893	135.224	113.316	78.088	76.353	51.280	75.911	62.102	81.020	85.806	69.800	64.056	67.056	64.556	58.575	57.375	138.033	183.011	104.957	63.250	59.405	129.891	53.843	52.750	46.727	45.784	49.660	45.289	48.573	45.738	48.303	55.955	49.873	67.622	51.054	71.861	62.860	72.296	73.000	72.596	66.074	77.082	56.541	48.532	36.393	52.134	61.253	67.722	55.458	66.243	59.088	41.500	38.198	42.615	44.554	66.224	57.000	61.898	58.820	68.944	74.198	77.028	88.571	80.883	95.654	121.942	81.544	93.270	73.591	74.648	47.767	54.980	48.532	57.295	74.718	77.743	101.337	64.695	70.740	92.800	111.091	71.649	98.369	79.483	81.765	71.658	74.534	119.816	107.782	121.959	73.272	112.229	86.943	96.094	68.876	121.517	116.405	90.980	73.583	89.591	90.398	106.976	56.560	39.463	44.727	43.418	65.217	71.111	61.973	65.906	78.699	62.922	51.543	51.298	52.218	45.370	71.361	40.822	52.776	105.982	129.135	74.346	57.682	47.300	51.237	47.045	53.254	41.237	44.271	48.867	116.879	132.714	104.203
65.588	72.794	98.957	95.104	87.127	107.408	114.036	172.643	115.788	93.586	131.420	100.333	74.875	90.733	140.135	109.853	79.755	77.294	53.086	77.211	56.983	82.273	83.519	69.280	63.083	62.185	65.167	58.700	59.654	130.692	175.451	106.565	63.129	55.190	132.130	56.412	56.181	48.250	47.255	50.989	43.447	47.000	44.738	48.607	53.258	46.818	66.409	51.279	71.957	58.903	69.085	68.629	74.955	63.625	78.265	53.270	47.521	35.259	49.021	62.773	66.083	51.792	66.514	58.748	41.762	39.517	39.205	42.482	66.105	56.810	60.173	60.240	65.611	73.362	72.972	86.816	81.925	95.058	123.246	83.089	87.539	72.985	70.598	48.256	54.627	47.961	57.357	79.117	77.723	101.633	67.204	70.961	92.314	110.778	73.639	97.685	81.157	83.549	71.190	72.793	116.469	105.827	115.159	73.419	107.673	85.604	94.552	68.686	117.983	113.937	87.857	74.396	88.461	86.976	97.366	52.679	42.148	46.714	43.396	61.825	70.242	62.250	64.896	79.280	64.087	49.728	53.000	52.604	47.070	72.759	41.082	51.895	103.804	126.919	67.654	58.600	48.057	52.882	49.090	50.678	42.169	42.042	50.133	115.845	140.155	108.014
