 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173
1608,0.000,0.000,0.018,5.732,4.500,2.462,0.000,0.048,1.085,0.869,6.677,0,0.097,0.000,0.040,0.027,0.056,0.133,1.038,1.467,50.112,7.647,1.283,0.270,1.372,0.362,2.348,0.022,0.022,0.000,0.000,2.349,61.345,4.862,0.056,0,0,0.022,3.603,13.183,7.571,72.774,0.042,0,0,0,0.000,0.000,0.514,0.059,0.213,0.534,0.385,42.643,20.409,0.117,5.133,5.529,0.022,1.094,0.716,1.800,0.307,0.000,0,0.000,9.618,0,0,0,0.509,0.122,2.866,1.267,0.000,0,0,0.041,0.000,0.137,0,0.096,0.008,1.203,0.000,8.423,25.950,3.238,7.963,3.980,30.224,1.191,0.260,0.000,0.000,5.065,0.479,0.012,0.000,10.657,1.074,8.610,1.760,0,0.632,0.000,25.065,0,1.041,0,0.092,0.639,0.672,0,0.410,1.596,0.252,0.000,0.000,0.890,4.743,8.671,27.000,5.000,0.024,5.271,21.125,11.596,5.811,29.857,0.090,0,20.810,3.673,3.216,14.927,4.341,1.033,2.385,0.358,0.017,0.804,6.681,43.528,1.101,0.117,0.000,0.012,0.956,0.022,0.000,1.000,0.917,24.882,0.027,0.052,4.694,12.568,0.412,14.562,3.068,1.122,0.010,0.175,0.433,35.500,12.188,0.066,0.000,0,0,0,0.000
1609,0.000,0.000,0.018,4.045,3.287,0.934,0.000,0.000,1.872,0.103,3.354,0,0.097,0.000,0.040,0.027,0.056,0.133,1.057,0.883,40.947,7.027,6.478,0.270,0.628,0.414,2.572,0.022,0.022,0.000,0.000,2.837,47.806,7.578,0.065,0,0,0.370,3.819,13.803,0.589,73.163,0.042,0,0,0,0.000,0.000,0.314,0.059,0.213,0.534,0.462,53.009,38.227,0.343,6.012,5.522,0.022,2.075,0.761,1.607,0.381,0.000,0,0.000,9.631,0,0,0,0.509,0.122,3.220,1.267,0.000,0,0,0.041,0.000,0.137,0,0.096,0.008,1.176,0.000,11.369,27.230,6.616,13.775,3.980,30.224,1.309,3.327,0.000,0.000,1.362,0.462,0.012,0.000,8.873,0.914,8.951,2.133,0,0.602,0.000,22.187,0,0.701,0,3.987,0.639,0.672,0,0.114,1.596,0.252,0.354,0.000,0.000,2.946,8.406,25.410,3.877,0.188,3.701,19.607,9.956,4.958,29.986,0.090,0,20.896,6.091,3.892,12.407,3.952,1.033,2.397,0.358,0.000,0.907,7.484,40.245,0.955,0.117,0.000,0.012,0.956,0.022,0.000,1.894,1.275,19.631,0.027,0.052,4.625,7.253,0.237,16.559,2.224,0.969,0.019,0.188,0.433,30.540,4.091,0.066,0.000,0,0,0,0.000
1610,0.000,0.000,0.018,0.536,0.287,0.110,0.000,0.000,1.479,0.056,1.039,0,0.097,0.000,0.017,0.018,1.481,0.053,1.802,0.383,29.782,9.879,19.543,0.270,0.384,0.034,1.913,0.022,0.022,0.044,0.000,1.302,40.345,7.927,0.065,0,0,0.370,1.095,20.930,0.321,69.555,0.042,0,0,0,0.000,0.000,0.286,0.059,0.213,0.534,0.538,50.036,44.864,0.343,6.319,4.152,0.022,2.151,0.761,1.607,0.364,0.000,0,0.000,8.908,0,0,0,0.509,0.122,3.220,1.267,0.000,0,0,0.041,0.000,0.151,0,0.096,0.008,1.176,0.000,13.748,28.489,6.616,13.775,4.293,36.093,1.574,5.587,0.000,0.000,0.565,0.412,0.012,0.000,8.647,1.099,7.317,1.640,0,0.541,0.000,18.885,0,0.722,0,3.987,0.639,0.672,0,0.086,1.607,0.252,0.354,0.000,0.000,2.162,6.888,26.799,3.377,0.000,1.917,19.125,6.482,3.316,21.771,0.100,0,17.616,10.255,4.791,11.106,3.278,1.109,2.346,0.358,0.000,0.907,5.879,36.283,0.888,1.279,0.000,0.012,0.956,0.022,0.000,1.894,1.275,14.717,0.095,0.039,3.222,2.421,1.320,16.128,1.852,0.794,0.019,0.200,0.433,25.619,1.038,0.066,0.000,0,0,0,0.000
1611,0.000,0.000,0.018,0.071,0.062,0.055,0.000,0.000,1.170,0.056,0.087,0,0.097,0.000,1.198,0.261,26.481,0.880,5.840,0.283,21.200,13.433,26.207,0.270,0.047,0.052,0.399,0.022,0.022,0.000,0.000,0.500,25.878,5.615,0.120,0,0,0.370,0.319,22.268,0.000,61.949,0.083,0.010,0,0,0.000,0.000,0.190,0.059,0.213,0.534,0.577,41.170,42.864,0.343,6.283,4.087,0.022,0.094,0.991,2.021,0.347,0.000,0,0.000,7.147,0,0,0,0.509,0.122,3.329,1.485,0.455,0,0,0.021,0.000,0.137,0,0.096,0.008,1.176,0.000,11.252,28.165,5.682,14.200,4.293,36.093,1.603,4.413,0.000,0.000,0.058,0.429,0.012,0.000,4.333,1.000,4.683,1.733,0,0.135,0.000,12.791,0,1.546,0,0.145,0.639,0.672,0,0.086,1.607,0.252,0.000,0.000,0.354,2.581,5.252,32.014,3.180,0.459,1.618,22.732,8.895,2.821,15.657,0.100,0,14.242,17.273,4.655,8.496,2.175,1.152,2.346,0.358,0.000,0.907,4.901,33.925,1.337,0.740,0.000,0.012,0.956,0.016,0.000,1.553,1.047,6.005,0.230,0.658,1.472,1.926,0.546,15.722,0.774,0.847,0.184,0.213,0.152,12.690,0.334,0.066,0.000,0,0,0,0.000
1612,0.000,0.000,0.018,0.071,0.062,0.055,0.000,0.000,1.170,0.056,0.087,0,0.097,0.000,5.785,0.207,66.352,0.387,6.019,0.250,14.476,13.491,26.207,0.270,0.047,0.017,0.029,0.022,0.022,0.000,0.227,0.174,23.863,5.615,0.120,0,0,0.370,0.241,23.817,0.000,50.662,0.111,0.010,0,0,0.000,0.000,0.181,0.059,0.213,0.555,0.587,30.241,27.318,0.394,4.036,5.457,0.022,0.094,0.982,2.021,0.307,0.000,0,0.000,7.090,0,0,0,0.509,0.122,3.329,1.594,0.682,0,0,0.021,0.000,0.151,0,0.106,0.008,1.150,0.000,10.252,24.360,1.106,6.775,3.813,35.925,1.338,3.120,0.000,0.000,0.601,0.479,0.012,0.000,2.520,0.951,4.683,1.680,0,0.135,0.000,11.964,0,1.546,0,0.145,0.639,0.672,0,0.086,1.629,0.252,0.000,0.000,0.354,3.230,4.958,36.151,3.607,0.376,1.201,28.893,12.456,2.368,7.857,0.210,1.083,14.848,30.818,5.676,8.024,2.262,0.848,2.538,0.358,0.000,1.112,3.857,29.302,1.427,0.688,0.000,4.767,0.934,0.016,0.000,0.096,0.181,5.428,0.135,0.542,1.417,1.116,1.216,17.145,3.106,0.771,0.000,0.213,0.104,11.540,0.239,0.066,0.000,0,0,0,0.000
1613,0.000,0.000,0.000,0.000,0.062,0.055,0.000,0.000,1.245,0.037,0.087,0,0.097,0.000,6.164,0.396,87.981,0.400,6.377,0.233,10.065,9.777,24.261,0.270,0.047,0.017,0.029,0.022,0.022,0.044,0.000,0.570,23.835,6.596,0.111,0,0,0.370,0.181,22.366,0.000,35.738,0.139,0.010,0,0,0.000,0.000,0.238,0.059,0.213,0.568,0.760,24.071,13.523,0.409,1.223,4.659,0.022,0.104,0.817,2.062,0.557,0.000,0,0.000,8.855,0,0,0,0.509,0.122,3.110,1.861,1.153,0,0,0.031,0.000,0.274,0,0.106,0.008,1.150,0.000,8.279,21.050,1.106,5.338,4.133,30.944,1.382,1.747,0.000,0.000,0.601,0.479,0.012,0.000,2.520,0.852,6.695,2.187,0,0.038,0.000,8.187,0,1.299,0,0.145,0.639,0.672,0,0.086,1.663,0.252,0.000,0.000,0.354,1.419,1.434,38.698,3.041,0.188,0.958,30.339,13.465,2.821,2.886,0.520,1.069,25.019,43.800,6.309,7.577,2.262,1.163,0.679,0.057,0.000,1.523,2.780,21.491,1.382,0.688,0.119,38.907,0.934,0.016,0.000,0.000,0.000,3.182,0.959,2.503,1.611,1.853,1.351,20.279,14.535,0.802,0.000,0.213,0.006,3.952,0.236,0.066,0.000,0,0,0,0.000
1614,0.000,0.000,0.000,1.143,0.062,0.055,0.000,0.000,0.277,0.056,0.087,0,0.097,0.000,6.158,0.387,87.926,0.493,5.000,0.233,10.176,7.723,19.804,0.216,0.047,0.017,0.145,0.022,0.022,0.000,0.000,0.128,20.273,6.578,0.167,0,0,0.370,0.181,20.183,0.000,26.786,0.139,0.031,0,0,0.000,0.000,0.419,0.059,0.213,0.568,0.760,18.643,4.955,0.058,0.747,0.993,0.000,0.104,0.817,2.062,0.528,0.000,0,0.000,9.963,0,0,0,0.509,0.122,3.110,1.861,1.153,0,0,0.031,0.000,0.616,0,0.077,0.000,1.131,0.000,6.811,14.137,0.113,0.562,3.887,29.019,1.103,0.260,0.000,0.000,0.601,0.504,0.012,0.000,1.353,1.531,7.805,1.987,0,0.038,0.000,8.187,0,1.299,0,0.145,0.639,0.672,0,0.086,1.685,0.252,0.000,0.000,0.354,1.419,1.448,40.554,2.672,0.094,1.618,28.571,11.939,2.558,3.700,0.340,2.069,31.057,47.055,6.058,7.683,2.286,1.163,0.410,0.057,0.000,1.252,3.604,18.302,1.393,0.779,0.297,50.849,1.231,0.016,0.000,0.000,0.000,2.171,1.959,6.523,1.139,3.126,1.454,19.088,19.088,0.840,0.000,0.213,0.018,0.579,0.202,0.066,0.000,0,0,0,0.000
1615,0.000,0.000,0.000,3.062,0.062,0.055,0.000,0.000,0.255,0.037,0.087,0,0.097,0.000,6.955,0.387,82.574,0.600,1.632,0.233,12.824,7.763,16.293,3.811,0,0.000,0.507,0.022,0.022,0.000,0.000,0.128,19.144,7.294,0.120,0,0,0.239,0.043,16.211,0.000,22.207,0.083,0.031,0,0,0.000,0.000,0.324,0.059,0.213,0.589,0.760,15.509,2.205,0.058,0.681,0.775,0.000,0.198,0.477,1.745,0.528,0.000,0,0.000,9.016,0,0,0,0.509,0.122,3.402,1.941,1.153,0,0,0.031,0.000,0.726,0,0.000,0.000,0.078,0.000,2.991,7.194,0.013,0.287,3.533,28.701,1.088,0.067,0.000,0.000,0.601,0.529,0.012,0.000,1.088,2.086,7.756,1.587,0,0.421,0.000,7.324,0,1.299,0,0.145,0.639,0.672,0,0.086,1.663,0.252,0.000,0.000,0.354,1.878,1.517,46.899,4.385,0.059,3.389,18.571,10.886,2.084,0.471,0.210,1.431,30.550,36.691,4.928,9.203,3.587,2.391,0.141,0.000,0.000,0.000,3.473,18.038,1.225,0.760,0.297,50.849,1.231,0.016,0.000,0.000,0.000,2.016,1.892,5.871,0.486,1.958,0.711,14.244,16.513,0.840,0.000,0.213,0.018,0.444,0.045,0.066,0.000,0,0,0,0.000
1616,0.000,0.000,0.000,3.062,0.062,0.055,0.000,0.000,0.500,0.037,0.087,0,0.097,0.000,6.559,0.360,64.204,0.600,0.670,0.233,18.253,8.201,13.804,3.108,0,0.000,0.507,0.022,0.022,0.000,0.000,0.035,9.568,4.376,0.019,0,0,0.130,0.026,15.563,0.000,18.641,0.069,0.031,0,0,0.000,0.000,0.333,0.059,0.213,0.589,0.760,12.223,2.205,0.058,0.410,0.790,0.000,0.198,0.450,0.255,0.585,0.000,0,0.000,7.399,0,0,0,0.509,0.122,3.439,1.307,1.318,0,0,0.031,0.000,0.726,0,0.000,0.000,0.144,0.000,2.847,7.439,0.000,0.275,3.500,28.701,1.059,0.073,0.000,0.000,0.746,1.025,0.012,0.000,0.667,1.988,7.756,2.253,0,0.308,0.000,6.842,0,0.825,0,0.184,0.639,0.672,0,0.086,1.663,0.252,0.010,0.000,0.659,3.014,2.021,49.014,4.385,0.059,6.507,17.375,7.193,1.547,0,0.180,1.431,29.450,22.018,2.928,9.350,3.722,2.717,0.256,0.000,0.000,0.000,4.165,21.491,1.236,0.299,0.297,50.849,1.231,0.016,0.000,0.000,0.000,0.299,0.351,1.961,0.292,0.495,0.608,9.671,9.347,0.565,0.000,0.175,0.000,0.365,0.038,0.066,0.000,0,0,0,0.000
1617,0.000,0.000,0.000,3.062,0.062,0.055,0.000,0.000,0.723,0.065,0.535,0,0.097,0.000,6.463,0.414,47.574,1.120,0.906,0.867,26.135,7.795,12.217,2.676,0,0.000,0.362,0.022,0.022,0.000,0.000,0.023,7.086,1.404,0.009,0,0,0.174,0.017,13.845,0.000,16.430,0.125,0.031,0,0,0.000,0.000,0.543,0.059,0.213,0.589,0.827,6.759,0.250,0.000,0.729,0.964,0.000,0.028,0.009,0.234,0.551,0.000,0,0.000,4.772,0,0,0,0.509,0.122,3.756,1.356,0.949,0,0,0.000,0.000,0.521,0,0.000,0.000,0.621,0.000,1.207,4.058,0.000,0.200,3.493,28.673,1.059,0.000,0.000,0.000,0.746,7.958,0.000,0.000,0.696,1.741,7.366,2.253,0,0.256,0.000,6.806,0,0.825,0,0.184,0.639,0.672,0,0.086,1.663,0.252,0.010,0.000,0.659,2.986,2.014,49.489,4.500,0.082,13.562,43.946,6.254,1.547,0,0.170,1.861,31.223,18.000,2.633,12.821,3.675,2.761,0.167,0.000,0.000,0.112,3.813,23.132,1.258,0.370,0.297,50.337,1.253,0.016,0.000,0.000,0.000,0.182,0.703,1.729,0.292,0.495,0.608,7.727,7.548,0.565,0.000,0.175,0.000,0.365,0.038,0.066,0.000,0,0,0,0.000
1618,0.000,0.000,0.000,3.062,0.062,0.055,0.000,0.127,0.691,0.084,1.346,0,0.097,0.000,4.407,0.090,25.241,0,0.925,0.917,27.241,5.165,7.022,0.216,0,0.000,0.362,0.022,0.022,0.000,0.000,0.023,3.647,0.853,0.009,0,0,0.130,0.026,12.986,0.000,13.072,0.069,0,0,0,0.000,0.000,1.048,0.059,0.213,0.589,0.788,5.955,0.000,0.000,0.241,0.072,0.000,0.009,0.037,0.303,0.540,0.000,0,0.000,3.627,0,0,0,0.509,0.122,4.110,1.356,0.761,0,0,0.000,0.000,0.521,0,0.000,0.000,0.137,0.000,0.189,1.281,0.000,0.175,3.487,28.673,1.074,0.000,0.000,0.000,0.746,28.143,0.000,0.000,0.735,1.309,7.073,1.733,0,0.143,0.000,2.245,0,0.825,0,0.184,0.639,0.672,0,0.086,1.663,0.252,0.010,0.000,0.866,1.446,0.434,47.137,4.516,0.094,31.000,99.946,9.719,1.242,0,2,12.736,39.114,16.018,2.259,15.585,1.310,1.543,0.103,0.000,0.000,4.131,3.319,12.585,1.360,0.390,0.373,56.512,1.242,0.016,0.000,0.000,0.000,0.150,1.595,4.735,0.292,0.495,0.608,9.313,8.573,0.565,0.000,0.175,0.000,0.365,0.038,0.066,0.000,0,0,0,0.000
1619,0.000,0.000,0.000,2.393,0.100,0.055,0.000,0.095,0.234,0.075,1.346,0,0.097,0.000,1.576,0.090,25.296,0,0.868,0.900,23.982,3.786,3.272,0.000,0,0.000,0.609,0.022,0.022,0.000,0.000,0.023,0.734,0.817,0.009,0,0,0,0.009,13.296,0.000,11.511,0.111,0,0,0,0.000,0.000,0.943,0.059,0.213,0.589,0.788,5.955,0.000,0.000,0.018,0.051,0.000,0.000,0.028,0.152,0.330,0.122,0,0.000,2.892,0,0,0,0.509,0.122,4.012,1.366,0.693,0,0,0.000,0.000,0.178,0,0.000,0.000,0.092,0.000,0.108,0.727,0.000,0.175,3.900,27.607,1.147,0.000,0.000,0.000,0.696,44.235,0.082,0.000,0.833,2.481,6.793,1.947,0,0.195,0.000,2.201,0,0.804,0,0.184,0.639,0.672,0,0.086,1.663,0.252,0.010,0.000,0.866,1.459,0.608,43.662,3.861,0.106,41.549,116.179,8.860,0.358,0,6.100,38.361,43.701,7.182,1.777,18.911,1.365,1.109,0.295,0.000,0.000,11.252,4.198,11.396,1.382,0.390,0.237,62.395,1.154,0.016,0.000,0.000,0.000,0.166,1.905,5.445,0.292,0.495,0.608,11.091,9.538,0.565,0.000,0.175,0.000,0.365,0.038,0.066,0.000,0,0,0,0.000
1620,0.000,0.000,0.000,2.393,0.100,0.055,0.000,0.095,0.181,0.037,0.535,0,0.097,0.000,0.847,0.090,26.537,0,0.745,1.233,20.659,2.460,0.087,0.000,0,0.000,0.609,0.022,0.022,0.000,0.000,0.023,0.734,0.817,0.009,0.017,0,0,0.000,12.408,0.000,11.253,0.111,0,0,0,0.000,0.000,0.971,0.059,0.213,0.589,0.788,5.955,0.000,0.000,0.012,0.000,0.000,0.000,0.028,0.069,0.403,0.500,0,0.000,1.688,0,0,0,0.509,0.122,0.268,0.020,0.438,0,0,0.000,0.000,0.178,0,0.000,0.000,0.072,0.000,0.135,0.496,0.000,0.175,3.660,25.159,1.029,0.000,0.000,0.000,0.696,50.899,0.000,0.000,0.706,12.284,6.793,1.747,0,0.090,0.000,1.698,0,0.804,0,0.184,0.639,0.672,0,0.086,1.663,0.252,0.010,0.000,0.890,3.797,0.007,39.065,4.861,0.106,45.896,118.232,9.377,0.358,0,8,46.167,44.450,7.182,1.777,20.081,1.437,0.543,0.295,0.000,0.220,15.439,7.088,13.604,1.090,0.143,0.771,63.709,1.154,0.016,0.000,0.000,0.000,0.171,1.446,3.755,0.292,0.495,0.608,11.465,7.126,0.565,0.000,0.175,0.000,0.365,0.038,0.066,0.000,0,0,0,0.000
1621,0.000,0.000,0.018,0.571,0.062,0.055,0.000,0.095,0.160,0.037,0.102,0,0.097,0.000,0.898,0.090,26.519,0.120,0.604,0.433,14.429,2.228,0.000,0.000,0,0.000,0.029,0.022,0.022,0.000,0.000,0.023,0.734,0.817,0.009,0.017,0,0,0.000,9.549,0.000,10.814,0.389,0,0,0,0.000,0.000,0.524,0.059,0.213,0.610,0.731,1.152,0.000,0.000,0.012,0.000,0.000,0.000,0.028,0.069,0.261,0.390,0,0.000,1.209,0,0,0,0.509,0.122,0.268,0.000,0.398,0,0,0.000,0.000,0.178,0,0.000,0.000,0.105,0.000,0.712,1.475,0.000,0.175,3.480,23.589,1.059,0.007,0.000,0.000,0.696,50.681,0.000,0.000,3.706,34.963,6.805,1.973,0,0.090,0.000,2.381,0,0.309,0,0.211,0.639,0.672,0,0.086,1.663,0.252,0.010,0.000,0.720,3.878,0.070,37.993,9.623,0.153,46.438,121.125,9.395,0.379,0,7.800,40.653,42.976,6.200,1.777,18.626,1.437,0.685,0.231,0.000,0.220,16.589,7.088,13.604,1.056,0.110,0.314,63.709,1.154,0.016,0.000,0.000,0.000,0.043,0.014,1.368,0.292,0.495,0.608,10.706,2.209,0.565,0.000,0.175,0.000,0.365,0.038,0.066,0.000,0,0,0,0.000
1622,0.000,0.000,0.018,0.375,0.062,0.055,0.000,0.095,0.160,0.037,0.102,0,0.097,0.000,0.198,0.072,13.259,0.307,0.604,0.433,12.941,1.777,0.000,0.000,0,0.000,0.029,0.022,0.022,0.000,0.000,0.023,0.734,0.817,0.009,0.017,0,0,0.000,7.155,0.000,11.440,0.250,0.122,0,0,0.000,0.000,0.362,0.059,0.213,0.616,0.702,0.920,0.000,0.000,0.012,0.000,0.000,0.000,0.119,0.069,0.261,0.390,0,0.000,1.198,0,0,0,0.509,0.122,0.268,0.168,0.432,0,0,0.000,0.000,0.178,0,0.000,0.000,0.105,0.000,0.712,1.475,0.000,0.175,3.513,19.645,1.074,0.007,0.000,0.000,0.696,47.387,0.000,0.000,6.686,61.951,6.720,1.973,0,0.090,0.000,2.381,0,0.309,0,0.211,0.639,0.672,0,0.086,1.663,0.252,0.010,0.000,0.720,3.743,0.049,39.525,10.992,0.294,45.431,116.375,7.596,0.337,0,2.630,19.208,39.796,1.618,1.597,16.740,0.627,0.859,0.154,0.000,0.220,25.757,16.055,12.094,1.101,0.110,0.271,61.093,1.198,0.016,0.000,0.000,0.000,0.043,0.014,0.116,0.292,0.495,0.608,10.985,0.751,0.565,0.000,0.175,0.000,0.365,0.038,0.066,0.000,0,0,0,0.000
1623,0.000,0.000,0.018,0.375,0.062,0.055,0.000,0.095,0.149,0.037,0.205,0,0.097,0.000,0.068,0.072,8.926,0.307,0.604,1.567,13.182,3.103,5.022,0.000,0,0.000,0.029,0.022,0.022,0.000,0.000,0.023,1.691,1.826,0.009,0.017,0,0,0.147,8.169,0.000,17.908,0.264,0.163,0,0,0.000,0.000,0.362,0.059,0.213,0.295,0.702,0.920,0.000,0.000,0.048,1.514,0.000,0.000,0.101,0.028,0.261,0.390,0,0.000,1.208,0,0,0,0.509,0.122,0.146,0.228,0.665,0,0,0.000,0.000,0.178,0,0.000,0.000,0.105,0.000,0.712,1.475,0.000,0.038,0.813,17.682,1.103,0.007,0.000,0.000,0.696,40.622,0.000,0.000,9.088,77.654,8.110,1.893,0,0.090,0.000,2.043,0,0.402,0,0.211,0.639,0.672,0,0.086,1.652,0.252,0.010,0.000,1.049,3.338,0.021,33.640,13.631,0.282,43.410,109.804,5.851,0.337,0,2.210,12.417,35.611,0.564,1.453,13.724,0.627,0.717,0.551,0.000,0.220,25.383,16.593,11.830,1.146,0.110,0.297,56.093,1.198,0.016,0.000,0.000,0.000,0.043,0.000,0.019,0.208,1.358,0.464,11.267,0.701,0.565,0.000,0.175,0.024,4.262,0.038,0.066,0.000,0,0,0,0.000
1624,0.000,0.000,0.018,4.750,0.438,0.055,0.000,0.095,1.287,0.037,2.165,0,0.097,0.000,0.017,0.072,1.741,0.067,0.840,14.883,25.894,6.844,17.511,24.216,0,0.000,0.616,0.022,0.022,0.168,0.061,3.035,8.504,3.771,0.009,0.017,0,0,0.190,13.901,0.482,47.804,0.083,0,0,0,0.000,0.000,0.371,0.059,0.213,0.295,0.615,20.839,2.045,0.000,1.042,13.978,0.000,6.123,0.404,0.028,0.210,0.402,0,0.000,2.584,0,0,0,0.509,0.122,0.171,0.554,1.562,0,0,0.206,0.000,0.178,0,0.000,0.000,0.667,0.000,3.784,3.446,0.060,1.038,0.820,12.252,1.103,0.007,0.000,0.000,0.696,33.916,0.000,0.000,9.088,77.889,8.427,0.933,0,0.090,0.000,0.475,0,0.536,0,0.092,0.639,0.672,0,0.086,1.652,0.252,0.000,0.000,0.134,1.662,0.021,29.683,13.631,0.282,41.424,107.375,3.965,0.337,0,1.990,14.417,36.763,0.018,1.446,12.837,0.635,0.739,0.628,0.000,0.169,24.280,14.110,9.396,1.169,0.188,0.169,57.128,1.198,0.016,0.000,0.000,0.000,0.957,0.041,1.019,0.208,1.358,0.464,12.684,3.349,0.939,0.000,0.225,0.098,13.230,0.038,0.066,0.000,0,0,0,0.000
1625,0.000,0.000,0.513,8.777,0.438,0.055,0.000,0.222,1.436,0.449,7.858,0,0.208,0.000,0.198,0.730,10.685,0.160,4.462,76.133,52.200,14.250,32.315,55.568,0.012,0.086,3.167,0.022,0.022,1.469,0.424,6.872,35.417,8.330,0.093,0.017,0,0,0.216,22.775,9.643,83.465,0.194,0.041,0,0,0.000,0.000,0.381,0.059,0.213,0.295,0.615,43.839,1.705,0.000,2.440,30.609,0.000,15.887,1.009,0.214,0.676,0.415,0,0.000,7.079,0,0,0,0.066,0.015,1.195,0.000,0.511,0,0,0.000,0.000,0.178,0,0.000,0.000,0.654,0.000,7.252,6.259,0.430,1.900,0.820,9.869,1.015,0.233,0.000,0.000,0.696,28.681,0.012,0.000,8.931,78.679,10.280,1.067,0,0.090,0.000,0.475,0,0.536,0,0.092,0.639,0.672,0,0.086,1.629,0.252,0.000,0.000,0.134,1.662,0.014,23.892,12.418,0.306,38.056,102.661,2.833,0.337,0,8.910,40.597,48.474,0.109,0.755,11.301,0.643,0.750,0.462,0.000,0.169,20.112,9.462,8.019,1.056,0.227,2.797,68.488,0.352,0,0.000,0.681,0.202,7.845,2.514,7.535,0.181,1.032,0.454,19.276,25.852,0.992,0.000,0.225,0.311,13.690,0.038,0.066,0.000,0,0,0,0.000
1626,0.000,0.000,0.460,7.857,0.475,0.055,0.000,1.659,1.426,6.150,18.299,0,0.306,0.009,0.062,0.252,14.389,0.227,7.811,115.600,66.400,18.326,41.630,61.027,0.012,0.103,2.819,0.317,0.022,1.628,0.424,8.012,62.410,8.046,0.250,0.017,0,0,0.310,28.676,15.911,92.290,0.306,0.010,0,0,0.000,0.000,0.371,0.059,0.213,0.295,0.615,51.205,2.523,0.007,3.675,31.906,0.000,16.198,0.853,0.310,2.602,0.427,0,0.000,14.115,0,0,0,0.066,0.015,1.549,0.248,0.523,0,0,0.000,0.000,0.178,0,0.000,0.000,0.954,0.000,9.766,13.583,1.325,1.725,0.820,9.869,1.015,1.400,0.000,0.000,0.696,21.664,0.000,0.000,4.647,72.370,8.695,1.280,0,0.105,0.000,0.360,0,0.134,0,0.053,0.639,0.672,0,0.086,1.629,0.252,0.000,0.000,0.037,1.743,0.587,19.993,12.418,0.318,35.312,92.339,1.982,0.337,0,20.310,83.083,61.763,0.000,0.813,11.683,0.643,0.761,0.333,0.000,0.153,20.421,9.462,7.981,0.831,0.617,11.203,78.198,1.055,0,0.000,1.617,1.295,14.128,7.716,14.084,0.181,1.032,0.454,26.533,46.003,1.031,0.000,0.225,0.012,11.484,0.098,0.066,0.000,0,0,0,0.000
1627,0.000,0.000,0.451,2.062,0.112,0.055,0.038,2.135,1.500,11.449,26.843,0,0.361,0.017,0.062,0.234,14.593,0.280,7.642,129.633,64.759,19.750,41.826,46.649,0.012,0.034,0.116,0.122,0.022,2.646,0.697,9.012,68.230,6.092,0.139,0.017,0,1.152,0.129,32.634,15.250,79.015,0.333,0.031,0,0,0.000,0.000,0.381,0.059,0.213,0.295,0.615,47.946,1.591,0.015,2.765,20.688,0.000,9.443,0.642,0.400,3.688,0.427,0,0.000,16.957,0,0,0,0.066,0.015,5.061,0.297,0.773,0,0,0.000,0.000,0.178,0,0.000,0.000,0.941,0.000,8.757,15.201,2.629,2.237,0.820,9.869,1.015,2.447,0.000,0.000,0.696,17.328,0.000,0.000,4.618,66.580,7.085,0.720,0,0.053,0.000,0.324,0,0.134,0,0.053,0.639,0.672,0,0.086,1.596,0.252,0.000,0.000,0.000,0.000,0.622,15.532,9.123,0.318,30.542,73.982,1.772,0.337,0,25.290,95.500,64.483,0.000,0.511,10.732,0.643,0.880,0.077,0.000,0.000,14.290,5.956,7.962,0.910,0.617,12.619,80.279,0.538,0,0.000,3.117,1.456,15.059,7.784,14.084,2.514,4.011,0.680,26.685,42.678,1.031,0.019,0.225,0.037,4.603,0.630,0.066,0.000,0,0,0,0.000
