 ,Min1,Max1,Min2,Max2,Min3,Max3,Min4,Max4,Min5,Max5,Min6,Max6,Min7,Max7,Min8,Max8,Min9,Max9,Min10,Max10,Min11,Max11,Min12,Max12,Min13,Max13,Min14,Max14,Min15,Max15,Min16,Max16,Min17,Max17,Min18,Max18,Min19,Max19,Min20,Max20,Min21,Max21,Min22,Max22,Min23,Max23,Min24,Max24,Min25,Max25,Min26,Max26,Min27,Max27,Min28,Max28,Min29,Max29,Min30,Max30,Min31,Max31,Min32,Max32,Min33,Max33,Min34,Max34,Min35,Max35,Min36,Max36,Min37,Max37,Min38,Max38,Min39,Max39,Min40,Max40,Min41,Max41,Min42,Max42,Min43,Max43,Min44,Max44,Min45,Max45,Min46,Max46,Min47,Max47,Min48,Max48,Min49,Max49,Min50,Max50,Min51,Max51,Min52,Max52,Min53,Max53,Min54,Max54,Min55,Max55,Min56,Max56,Min57,Max57,Min58,Max58,Min59,Max59,Min60,Max60,Min61,Max61,Min62,Max62,Min63,Max63,Min64,Max64,Min65,Max65,Min66,Max66,Min67,Max67,Min68,Max68,Min69,Max69,Min70,Max70,Min71,Max71,Min72,Max72,Min73,Max73,Min74,Max74,Min75,Max75,Min76,Max76,Min77,Max77,Min78,Max78,Min79,Max79,Min80,Max80,Min81,Max81,Min82,Max82,Min83,Max83,Min84,Max84,Min85,Max85,Min86,Max86,Min87,Max87,Min88,Max88,Min89,Max89,Min90,Max90,Min91,Max91,Min92,Max92,Min93,Max93,Min94,Max94,Min95,Max95,Min96,Max96,Min97,Max97,Min98,Max98,Min99,Max99,Min100,Max100,Min101,Max101,Min102,Max102,Min103,Max103,Min104,Max104,Min105,Max105,Min106,Max106,Min107,Max107,Min108,Max108,Min109,Max109,Min110,Max110,Min111,Max111,Min112,Max112,Min113,Max113,Min114,Max114,Min115,Max115,Min116,Max116,Min117,Max117,Min118,Max118,Min119,Max119,Min120,Max120,Min121,Max121,Min122,Max122,Min123,Max123,Min124,Max124,Min125,Max125,Min126,Max126,Min127,Max127,Min128,Max128,Min129,Max129,Min130,Max130,Min131,Max131,Min132,Max132,Min133,Max133,Min134,Max134,Min135,Max135,Min136,Max136,Min137,Max137,Min138,Max138,Min139,Max139,Min140,Max140,Min141,Max141,Min142,Max142,Min143,Max143,Min144,Max144,Min145,Max145,Min146,Max146,Min147,Max147,Min148,Max148,Min149,Max149,Min150,Max150,Min151,Max151,Min152,Max152,Min153,Max153,Min154,Max154,Min155,Max155,Min156,Max156,Min157,Max157,Min158,Max158,Min159,Max159,Min160,Max160,Min161,Max161,Min162,Max162,Min163,Max163,Min164,Max164,Min165,Max165,Min166,Max166,Min167,Max167,Min168,Max168,Min169,Max169,Min170,Max170,Min171,Max171,Min172,Max172,Min173,Max173
267,1,14,2,15,3,22,4,20,3,17,1,18,1,14,2,17,2,20,2,15,3,20,2,10,2,10,3,25,2,31,1,30,8,32,2,15,3,20,4,19,3,20,4,23,6,23,7,22,3,21,4,18,4,23,3,20,2,22,3,27,3,22,3,20,5,24,5,23,3,18,2,25,2,16,6,21,4,19,4,20,5,20,3,81,7,19,3,21,3,19,1,14,2,18,6,33,8,48,3,18,2,20,3,18,6,27,4,69,8,35,4,47,12,48,4,26,4,16,4,22,4,24,3,25,4,21,2,16,1,10,2,14,2,56,4,16,2,15,1,12,1,18,1,12,4,19,2,27,4,33,4,21,4,25,4,18,3,16,4,22,2,15,4,28,3,21,3,26,3,36,12,53,7,41,4,28,2,21,7,26,3,24,6,26,7,29,3,30,1,18,1,25,2,22,5,22,1,20,3,21,3,31,2,25,2,23,1,11,3,34,1,10,4,27,2,16,3,18,2,17,5,20,2,22,1,22,1,14,3,25,2,16,3,16,5,20,5,21,4,23,7,24,4,26,4,31,4,32,4,31,6,49,5,31,6,31,4,25,2,15,1,16,3,15,4,35,14,43,5,34,5,33,6,32,4,28,3,21,3,27,5,20,2,28,9,31,10,35,4,25,2,21,6,25,4,18,2,19,3,22,2,16,6,19,4,29,4,22,4,26,4,22,7,32,4,34,4,20,4,52,3,26,2,18,4,19,1,15,3,21,3,21,1,30,3,15,1,11,2,11,1,11,2,12,1,14
268,2,20,2,16,2,18,4,20,2,15,2,16,2,16,2,20,2,22,3,19,3,21,1,13,2,11,2,30,2,26,1,18,11,34,3,16,4,21,4,19,3,25,4,24,6,22,9,21,4,19,4,16,4,21,3,24,2,26,4,19,4,22,4,19,4,23,4,31,3,19,1,19,1,17,7,23,3,15,2,21,3,20,4,84,6,29,3,19,5,19,1,12,3,22,6,22,6,44,3,18,2,17,3,16,5,33,6,67,8,34,5,48,10,51,3,22,3,18,3,24,3,30,3,23,4,22,2,15,1,10,1,15,2,43,3,16,1,13,1,12,1,17,1,11,4,23,3,27,3,26,5,20,4,21,3,18,4,16,3,15,3,18,4,25,3,27,5,25,3,40,12,47,7,38,7,27,5,19,5,28,3,26,7,27,5,25,2,28,1,21,1,27,4,29,5,23,1,23,2,20,1,22,2,25,4,21,2,12,3,25,2,9,4,23,3,15,3,17,2,14,4,27,2,21,1,18,1,15,4,19,2,16,3,20,4,21,4,23,4,18,6,28,5,27,5,29,4,29,3,24,4,45,8,43,7,37,5,27,2,21,2,14,2,14,4,30,14,46,5,39,4,35,5,31,4,27,4,22,4,27,5,23,3,24,5,30,11,37,6,27,3,22,5,27,4,19,1,18,3,18,2,17,3,20,5,32,4,21,3,17,6,19,7,33,4,31,4,22,4,64,2,22,3,22,5,21,3,17,2,17,4,23,1,31,3,15,1,12,2,11,1,12,2,14,1,11
269,1,21,1,16,3,20,1,21,4,18,2,14,2,16,2,20,3,19,4,29,4,23,1,12,2,13,3,29,1,26,1,18,10,33,2,15,3,29,3,18,5,30,4,26,6,25,6,27,3,17,4,15,3,24,4,23,3,19,4,23,2,18,2,26,3,23,6,23,2,23,1,19,2,15,5,19,2,19,3,28,4,18,5,69,5,25,3,23,3,20,1,15,3,17,8,20,8,43,3,20,2,15,4,17,6,28,6,56,6,32,4,51,11,49,3,25,4,17,4,23,5,27,4,22,4,23,2,17,1,10,1,17,1,53,3,17,1,15,2,10,1,14,1,15,4,20,7,28,4,30,3,19,4,22,3,19,3,15,3,18,2,17,4,28,3,25,5,29,4,40,9,42,9,38,3,28,5,22,7,28,3,26,8,27,3,27,3,31,1,18,2,24,4,24,3,25,1,22,3,21,2,21,2,28,3,20,1,13,1,27,3,9,3,25,2,15,3,18,2,14,4,20,3,21,1,20,1,12,4,24,3,16,2,16,5,23,4,20,4,18,5,26,4,31,5,39,4,35,3,23,7,43,5,34,7,52,3,30,1,18,2,18,2,14,5,42,12,47,6,38,3,42,6,32,4,25,4,23,4,30,4,20,4,25,7,33,12,38,5,29,2,21,5,31,3,21,2,20,3,15,2,15,6,20,5,29,3,23,5,19,4,31,6,29,5,35,5,24,4,52,3,24,3,22,4,18,2,13,4,19,4,22,1,25,2,19,2,12,2,14,2,13,3,14,1,13
270,2,22,3,13,3,19,3,18,3,16,2,15,1,17,1,17,2,21,2,26,3,25,1,8,2,12,2,27,1,26,1,21,7,35,2,14,4,20,4,18,4,24,3,26,4,24,7,25,4,17,3,17,5,23,4,25,2,24,3,26,3,20,4,25,5,23,3,24,3,20,1,20,1,17,7,24,4,18,3,20,7,19,4,72,4,20,3,26,4,20,1,11,2,21,5,23,7,43,3,16,2,16,3,17,4,28,4,59,8,38,4,49,11,51,3,24,4,17,3,23,4,27,4,26,5,26,2,15,1,9,2,17,3,57,3,18,1,11,1,9,1,15,1,16,4,23,5,29,4,28,4,20,4,24,3,16,2,16,3,19,2,17,5,25,3,26,4,28,4,31,7,48,6,43,5,26,4,20,8,28,3,26,6,28,6,26,2,29,1,15,1,29,3,24,3,25,1,21,2,24,1,26,2,29,3,24,1,10,2,21,2,12,5,30,3,20,3,24,2,19,5,22,2,22,1,20,1,15,2,23,2,14,3,17,2,20,5,26,2,19,7,30,5,29,3,34,4,35,4,25,7,45,6,34,7,35,4,24,2,22,1,15,2,14,5,35,17,50,4,39,7,44,5,33,3,23,3,20,4,26,4,23,5,25,8,30,11,33,6,30,2,24,6,30,4,19,2,18,3,16,2,19,6,22,4,30,4,24,3,21,5,22,7,25,4,30,4,20,3,55,3,26,3,21,5,22,3,20,3,19,4,25,1,33,2,15,2,11,2,14,2,11,2,13,1,12
271,2,25,2,17,3,19,4,26,2,16,1,15,2,15,2,15,4,18,3,25,3,23,1,10,2,13,2,24,2,26,1,19,10,35,3,16,4,21,2,14,4,21,2,26,3,22,7,21,3,17,4,19,3,28,3,26,3,25,3,26,3,20,4,24,4,23,4,27,4,22,2,19,1,15,4,19,4,19,2,24,4,18,3,61,4,19,3,20,4,20,1,14,3,20,7,24,9,41,2,20,2,17,3,16,5,26,4,44,9,39,4,52,11,51,4,25,2,17,4,25,5,30,4,32,4,21,3,20,1,8,2,19,4,55,3,18,2,14,2,9,1,15,1,14,3,20,6,34,4,28,5,22,5,24,4,18,2,17,3,20,2,16,5,25,2,23,6,26,5,35,10,40,6,38,5,24,4,19,7,29,4,30,6,26,5,27,3,26,1,17,1,24,3,26,5,26,1,28,2,20,2,23,2,22,5,23,2,15,3,28,2,11,3,19,2,15,3,21,2,19,5,27,3,20,1,20,1,17,3,19,2,16,2,22,5,27,6,20,5,20,7,26,5,29,4,33,4,29,5,23,6,50,7,35,6,39,4,26,2,20,2,14,2,17,5,33,16,53,5,40,7,42,6,30,4,25,4,24,4,29,5,20,4,24,5,31,7,38,5,37,3,25,5,36,4,22,2,25,2,17,2,16,4,21,4,29,5,22,6,17,3,19,6,28,5,40,5,21,4,63,4,25,4,21,5,20,2,14,3,19,3,21,1,29,2,18,1,11,2,15,2,10,2,16,1,13
272,1,26,2,16,2,24,3,20,4,17,2,14,1,15,2,17,3,21,3,20,4,19,2,8,2,12,3,26,2,28,1,23,10,37,3,17,2,24,5,19,4,25,2,28,6,33,8,22,4,18,4,19,4,22,1,24,3,28,2,25,3,19,3,20,4,28,5,28,4,26,1,19,1,15,7,21,4,21,3,22,4,19,4,58,6,22,4,23,4,21,1,13,2,17,8,20,9,34,3,20,2,16,4,17,5,26,4,51,8,35,4,51,13,63,4,25,3,18,4,21,5,33,4,32,3,23,2,18,1,10,3,25,3,47,3,20,1,15,1,9,1,13,1,13,4,23,6,24,4,27,5,19,5,18,2,20,3,17,3,18,4,19,5,24,3,25,4,28,4,39,10,43,6,34,5,30,6,24,7,29,5,27,7,25,2,27,2,28,1,17,1,23,3,26,5,27,1,27,1,21,1,24,1,32,4,22,1,14,2,28,2,10,5,22,1,15,3,20,2,19,5,19,3,20,1,22,1,13,3,18,1,16,2,18,4,19,5,21,5,18,6,23,3,28,4,36,3,38,4,25,5,59,6,35,6,36,3,31,2,15,1,13,2,15,3,34,17,46,6,40,8,51,5,36,5,24,6,20,4,30,5,29,5,21,8,29,10,32,8,40,3,27,5,30,3,19,3,19,3,16,2,18,3,18,4,28,4,25,3,19,5,23,6,26,4,32,3,20,5,63,2,24,3,26,5,17,2,15,2,18,4,21,1,31,3,15,1,13,1,14,1,12,2,15,1,17
273,1,31,2,15,4,19,3,18,3,18,2,17,2,16,1,17,3,18,4,25,2,23,2,12,2,11,2,29,2,28,1,20,12,36,3,17,4,29,2,18,4,22,3,29,5,25,7,24,3,22,4,16,4,18,2,22,4,24,3,22,2,19,3,20,5,26,4,24,3,21,1,18,1,15,5,22,3,22,4,23,5,17,4,76,4,18,3,23,4,19,1,14,3,19,7,21,9,36,3,18,2,15,3,18,7,26,5,56,9,54,2,64,15,69,4,23,2,21,4,26,4,26,5,27,4,27,2,19,1,8,2,20,3,54,5,18,1,14,2,9,1,16,1,15,3,24,5,26,4,26,6,22,6,24,3,20,3,18,2,17,3,16,3,24,3,27,5,26,4,44,9,55,8,36,5,40,6,20,9,28,4,29,8,28,5,28,2,25,1,19,1,23,5,28,5,34,1,31,2,23,2,29,2,25,4,21,1,12,1,24,3,11,3,20,2,16,2,18,2,17,4,20,2,28,1,18,1,13,4,19,2,20,2,17,4,22,5,22,4,19,5,23,4,28,4,29,4,32,5,29,5,52,6,40,6,32,3,32,2,18,1,15,3,14,4,38,15,53,6,36,5,45,5,32,4,23,5,18,3,27,4,19,4,29,6,31,12,38,7,35,4,29,6,26,4,18,1,18,3,15,3,15,5,18,2,33,3,24,4,19,4,21,7,29,4,30,4,18,5,69,3,25,1,19,4,23,3,17,3,19,4,22,1,30,2,15,1,9,1,16,1,12,2,16,1,13
274,1,23,2,17,3,18,3,17,3,15,1,14,1,16,2,17,2,18,4,22,3,19,2,10,3,12,2,30,1,33,1,23,12,35,2,17,4,23,3,18,5,21,3,27,4,27,6,23,3,18,3,18,4,20,2,23,3,24,3,23,3,20,5,17,5,21,5,26,4,21,1,17,1,13,6,20,3,19,5,21,6,23,4,84,4,20,3,24,5,21,1,11,2,18,6,22,10,41,3,20,1,17,2,18,7,30,6,69,10,53,5,67,11,77,3,23,5,17,4,24,5,31,3,25,4,20,2,17,1,9,2,18,4,55,3,22,2,12,2,12,2,18,1,14,3,18,5,29,4,29,4,20,5,23,2,21,4,17,2,17,2,15,5,24,2,21,5,25,2,41,11,46,7,34,7,33,4,21,9,25,3,31,5,26,5,30,3,26,1,17,1,24,3,25,2,26,1,25,3,19,2,21,2,32,4,22,1,15,3,28,2,11,3,22,2,17,4,21,2,14,3,17,3,21,1,17,1,13,3,22,2,16,3,17,3,22,5,22,3,20,5,23,4,28,4,30,4,29,3,26,6,44,7,29,4,35,4,28,2,21,1,15,2,14,4,38,20,50,6,36,6,42,6,34,4,23,5,25,4,25,4,23,4,24,8,30,12,33,5,36,3,19,6,27,2,19,3,17,3,19,2,18,4,19,4,28,4,21,4,26,4,20,5,27,6,29,4,21,3,54,4,27,3,23,4,19,2,15,3,19,4,23,1,35,2,15,1,12,2,16,1,14,2,15,1,15
275,2,28,2,15,3,19,4,20,3,18,2,19,2,14,2,18,2,19,4,19,3,19,2,10,2,12,2,33,1,34,1,19,10,36,2,19,5,24,5,17,3,24,4,26,4,26,6,24,4,16,2,15,4,23,3,21,3,21,2,19,3,23,3,21,3,22,5,27,2,22,2,19,1,15,4,22,2,22,4,24,4,18,4,98,6,21,2,25,4,22,1,14,3,21,7,27,10,60,3,18,3,15,3,19,3,32,4,80,9,49,4,76,15,76,4,24,4,16,2,21,3,25,5,27,4,24,4,18,1,9,2,20,3,51,4,17,2,13,1,8,1,15,1,14,3,18,5,30,4,35,3,20,6,23,4,16,3,25,4,24,3,19,3,23,2,19,4,23,3,49,8,52,6,31,4,44,5,23,7,30,4,28,7,27,6,27,4,24,1,23,1,19,3,27,4,24,1,23,3,21,2,23,2,25,3,25,1,14,2,27,2,10,4,21,3,21,2,19,1,16,3,19,3,21,1,21,1,17,3,28,2,17,2,18,4,22,4,21,5,20,4,29,4,26,3,32,5,30,3,24,6,50,8,28,6,32,5,35,2,18,2,13,3,12,5,48,19,51,4,33,6,49,6,32,5,23,4,25,4,31,5,20,4,23,6,29,10,38,6,34,2,20,5,36,4,17,2,19,4,16,2,19,5,19,2,24,4,21,3,19,5,26,5,25,5,33,3,23,5,53,4,27,3,19,4,18,2,17,3,23,5,21,1,42,2,16,2,14,2,15,2,12,2,15,1,14
276,2,25,3,17,3,24,3,20,4,15,2,13,2,16,1,16,4,20,3,21,3,22,2,10,1,10,3,26,1,29,2,24,10,37,4,17,3,25,4,23,5,20,4,24,4,26,8,24,4,19,3,17,5,23,3,23,3,23,3,18,4,19,5,19,4,22,5,29,4,19,2,21,1,16,4,20,5,22,4,19,5,17,5,97,5,20,4,28,4,21,1,12,3,18,5,21,8,50,2,23,3,24,3,20,5,30,3,92,10,42,4,70,10,73,4,26,4,18,3,24,3,26,3,23,3,23,3,16,1,10,2,21,2,52,3,18,2,15,1,10,1,13,1,17,3,17,5,25,4,28,5,19,5,28,3,18,4,19,2,22,2,23,5,28,3,20,5,23,2,41,10,58,8,34,5,31,6,23,6,31,3,34,9,31,5,33,2,25,1,18,1,19,3,25,4,27,1,22,2,20,3,23,1,26,4,20,1,14,2,36,2,10,5,20,2,15,4,17,3,17,5,20,2,21,1,18,1,12,3,23,3,20,3,20,5,23,5,23,5,18,6,21,5,28,6,38,3,31,5,22,5,49,5,28,5,32,3,30,2,19,1,16,1,13,3,44,18,55,6,37,7,40,7,38,5,29,5,21,4,22,5,21,4,24,6,30,10,29,4,29,4,21,7,34,4,20,2,17,2,14,2,16,4,18,4,31,3,25,5,17,4,22,6,29,3,33,5,27,4,52,4,27,5,21,5,18,2,16,3,23,4,22,1,36,3,15,1,12,1,21,2,11,2,15,1,15
277,1,27,2,15,3,17,2,17,4,16,1,13,1,14,1,18,3,23,3,16,3,21,1,11,1,12,4,27,1,35,2,21,11,45,3,20,4,20,4,17,2,20,3,23,2,23,6,24,4,19,3,21,3,21,3,24,3,19,3,23,4,19,3,24,3,25,5,25,4,21,1,18,1,17,5,30,4,19,2,21,5,18,4,102,5,22,5,25,4,18,1,11,2,18,7,23,11,54,3,17,1,16,3,18,3,32,5,75,10,48,4,75,13,67,2,21,4,17,3,23,3,27,2,23,4,20,2,15,1,9,2,18,3,55,3,19,1,15,2,10,1,19,1,14,3,19,4,26,2,28,5,21,2,21,2,21,3,17,3,17,2,15,4,25,3,24,6,29,4,42,9,38,9,32,6,29,4,27,7,26,5,29,6,29,5,33,3,26,1,16,1,22,4,25,4,28,1,21,2,20,2,22,1,28,3,25,1,11,2,23,3,11,4,25,2,16,4,20,2,14,5,19,2,20,1,21,1,14,2,21,3,19,2,18,2,21,4,19,4,21,6,24,5,29,5,35,4,26,4,22,4,39,7,29,6,36,5,32,1,20,2,17,3,16,4,38,16,44,6,41,7,41,6,31,5,23,5,23,4,28,5,21,4,24,7,27,11,33,6,35,2,23,6,26,4,18,3,17,3,16,2,15,4,20,3,20,2,21,3,16,3,24,6,27,3,29,4,24,5,49,3,26,2,22,4,18,3,13,3,21,4,21,1,34,3,13,2,11,3,16,1,13,4,16,1,13
278,1,22,3,21,3,18,2,19,3,19,1,14,1,14,1,18,2,21,3,20,3,18,1,8,1,13,1,28,1,35,1,29,8,46,3,17,4,22,3,21,3,21,2,28,4,21,9,25,3,19,4,22,4,20,3,24,2,19,4,22,3,23,5,24,5,21,5,27,4,18,1,17,2,14,4,21,4,21,3,23,6,22,4,99,5,19,4,20,4,24,1,13,3,17,7,27,11,60,3,28,1,14,2,16,5,37,5,89,7,40,4,57,13,67,3,20,3,18,3,25,4,26,4,29,4,21,2,16,1,8,2,20,2,50,3,17,2,14,1,10,1,17,1,15,4,21,6,29,3,29,4,19,4,25,3,20,3,19,3,22,3,18,5,27,2,27,4,23,3,45,9,43,8,33,5,30,3,18,6,28,3,26,7,27,5,23,3,22,1,16,1,26,3,24,6,26,1,28,2,22,3,25,2,27,5,19,2,11,2,23,2,12,3,22,2,16,3,18,1,15,5,21,1,22,1,19,1,15,3,20,2,17,2,17,4,21,2,24,2,19,8,21,3,28,6,32,5,31,4,28,5,47,7,35,6,31,6,36,2,19,1,13,2,15,4,38,15,51,7,36,6,38,7,28,3,25,5,23,3,24,5,22,5,26,5,29,10,33,7,30,4,22,7,31,5,25,2,15,2,15,2,16,4,19,4,22,3,20,4,16,3,19,6,31,6,29,5,24,4,45,4,25,4,24,4,19,2,14,3,25,4,23,1,28,3,13,1,10,1,14,2,13,3,14,1,11
279,1,26,2,19,3,20,4,19,3,18,1,14,1,17,1,14,3,24,2,22,3,19,2,9,1,9,1,25,1,37,1,23,12,47,4,16,4,23,3,17,4,21,4,25,4,25,5,25,4,23,3,22,5,21,3,21,3,19,3,20,4,17,3,18,5,21,5,25,3,18,2,15,1,15,5,21,5,20,4,21,5,18,4,122,5,20,4,22,4,29,1,11,2,20,7,29,10,74,2,22,1,17,3,19,6,41,4,105,10,40,5,64,11,62,4,28,3,18,4,28,5,28,4,25,3,21,2,18,1,10,2,19,3,54,3,20,2,16,1,9,2,16,1,16,3,17,6,26,3,26,6,20,6,23,3,16,3,16,2,18,2,18,5,29,3,22,2,22,5,33,8,36,9,29,5,25,5,20,9,29,5,28,5,27,4,25,2,24,2,18,1,20,3,25,4,24,1,23,2,19,3,23,1,25,3,27,1,12,2,30,2,10,4,24,2,17,3,16,2,13,4,22,3,20,1,20,1,14,3,25,2,18,2,17,5,23,6,21,5,20,6,25,3,28,5,38,4,46,2,22,5,47,7,42,6,36,5,33,2,22,2,15,3,14,5,35,18,44,3,38,6,41,6,30,4,23,3,21,5,25,4,20,3,26,7,31,9,34,5,27,3,20,6,25,3,20,2,19,2,16,2,15,4,19,3,32,3,22,4,17,3,23,5,28,4,31,4,19,6,44,4,22,3,21,4,19,3,14,4,20,3,21,1,31,2,15,2,11,2,13,2,11,2,17,1,13
280,1,24,2,18,3,20,3,22,4,16,2,12,2,13,2,13,3,33,2,19,2,18,1,8,1,12,3,29,2,38,1,25,13,45,3,23,4,27,2,17,4,22,2,27,5,26,7,22,4,20,4,18,3,21,3,31,4,25,3,22,3,19,4,20,5,21,4,22,4,21,2,15,1,12,2,29,4,19,4,22,6,21,5,129,5,23,2,27,4,19,1,17,3,17,6,32,12,74,2,20,2,18,3,17,7,34,5,96,7,41,5,55,10,59,5,25,4,15,3,21,4,22,4,22,3,20,2,19,1,10,2,15,4,52,4,18,1,13,2,9,1,20,1,16,3,19,4,26,4,32,5,21,5,28,4,19,3,17,3,20,3,18,4,27,3,23,5,21,3,36,8,37,6,29,6,25,6,21,7,30,6,28,7,27,4,29,2,26,1,19,1,21,2,24,3,21,1,24,2,23,3,20,1,29,3,21,1,13,2,24,1,11,4,27,2,17,3,18,2,15,4,20,3,19,1,18,1,14,4,20,2,16,2,15,5,24,4,25,5,19,6,21,3,25,5,35,5,34,4,26,5,40,9,29,7,44,5,34,3,19,1,20,3,14,3,39,18,47,7,35,7,44,5,34,5,23,5,22,4,33,5,19,4,25,7,28,8,39,6,32,3,24,4,34,5,17,2,16,3,20,1,15,4,18,4,23,4,21,5,18,3,19,7,25,3,29,4,20,5,46,3,23,3,20,4,19,3,15,2,20,3,20,1,34,2,16,1,11,2,17,2,12,2,20,1,13
281,2,26,3,15,4,19,4,17,4,15,1,12,2,15,1,16,2,21,2,20,3,19,2,8,1,10,3,28,1,33,1,23,11,48,4,18,4,23,3,21,4,25,4,27,4,22,6,22,4,20,4,22,3,24,3,29,4,21,4,20,3,19,2,21,5,22,4,26,4,18,2,17,1,13,4,28,4,20,4,19,6,22,4,121,4,26,4,28,4,20,1,12,2,21,7,30,12,74,3,23,2,17,3,22,5,38,4,85,6,48,2,46,12,49,4,23,3,16,5,21,4,26,3,18,2,22,1,15,1,8,2,13,4,47,3,15,1,14,1,13,2,18,2,15,4,26,5,31,2,32,5,18,5,25,4,19,3,23,4,25,3,18,5,25,4,22,5,25,4,39,8,35,8,31,6,31,6,20,5,27,4,27,8,26,5,25,2,24,1,24,1,23,4,24,4,28,1,24,3,26,2,20,1,25,4,22,1,11,1,29,1,10,3,21,1,18,3,20,2,15,3,23,3,25,1,18,1,13,2,20,2,14,3,19,5,24,4,20,4,15,4,25,4,27,5,29,5,29,3,22,5,39,8,29,5,37,5,42,1,21,1,15,2,15,4,34,20,46,7,32,4,43,6,29,3,22,4,26,4,29,5,22,5,23,7,26,9,38,5,38,3,22,5,24,4,19,2,16,2,19,2,14,5,17,4,21,3,23,2,17,4,29,6,26,5,28,4,19,5,45,4,25,3,25,5,17,3,17,2,15,3,20,2,29,2,17,1,14,2,16,2,11,2,17,1,17
282,1,34,3,17,3,22,3,20,2,16,1,13,1,14,2,14,4,20,2,22,1,19,1,7,1,11,2,28,1,37,1,19,12,42,3,18,5,23,3,17,4,21,3,27,5,25,7,21,2,19,4,17,4,21,2,29,3,24,4,21,3,18,3,22,4,22,3,21,3,21,2,15,1,13,5,20,4,18,3,18,6,18,5,114,5,21,2,24,3,22,1,17,2,19,5,32,12,59,3,21,2,16,3,18,6,40,5,84,10,37,3,48,10,47,4,22,4,18,3,18,3,28,4,24,3,21,3,14,1,10,1,16,2,47,4,20,2,12,1,13,1,15,1,17,3,17,5,27,4,26,3,20,4,21,3,16,2,18,3,21,3,18,4,27,3,22,5,27,2,28,8,41,8,33,6,29,5,19,7,28,3,27,6,25,4,26,1,25,1,21,1,20,3,25,5,21,1,26,3,22,2,21,2,30,4,21,1,12,3,24,2,11,4,22,3,18,4,21,2,16,5,21,3,27,1,19,1,15,1,18,2,17,2,19,4,20,4,20,5,19,4,27,4,34,5,33,5,26,5,20,4,38,6,32,7,37,5,35,1,21,2,14,2,12,5,34,14,46,6,39,6,42,7,30,3,23,5,20,5,25,4,24,3,26,8,27,9,33,6,34,3,24,7,31,3,21,2,18,2,17,2,16,4,21,4,23,4,23,3,17,4,25,6,24,3,24,4,22,5,49,3,24,3,25,4,19,2,15,2,19,4,23,1,32,3,13,2,13,2,17,2,12,3,16,1,12
283,2,30,2,16,3,19,4,22,3,15,2,12,2,17,1,16,3,22,2,19,3,20,2,7,2,11,2,31,1,38,1,21,11,37,4,20,5,18,3,16,4,26,3,23,4,20,4,28,3,20,2,17,2,23,3,21,3,25,4,24,4,20,2,27,5,24,6,25,3,16,3,17,1,12,4,25,4,22,3,26,5,19,3,109,5,22,2,28,3,18,1,14,2,19,6,33,11,62,3,24,2,17,4,20,5,44,4,83,9,35,3,50,10,53,2,23,3,15,4,20,4,25,4,27,2,19,2,14,1,9,2,14,3,47,2,16,1,13,1,9,1,15,1,14,4,21,5,32,3,29,3,27,5,22,3,18,3,16,2,18,2,18,4,27,3,25,5,29,3,32,11,48,7,32,4,26,5,19,7,27,5,30,7,26,5,27,3,21,1,21,1,21,2,24,4,21,1,22,2,24,4,27,2,33,4,23,1,12,2,27,2,11,4,22,2,18,3,18,2,19,6,21,2,21,2,22,1,15,3,18,2,17,3,17,3,24,4,22,4,17,6,23,4,38,3,32,5,26,4,24,5,42,7,29,5,40,5,37,2,18,2,14,2,15,3,42,17,42,7,36,7,39,5,28,4,30,5,22,5,27,5,30,4,24,6,38,9,36,6,31,2,21,7,30,4,15,1,15,2,15,1,14,5,15,4,29,4,25,3,18,3,22,5,28,4,26,5,21,5,45,3,25,3,24,4,18,3,16,3,21,3,26,1,36,2,14,1,12,2,15,1,12,3,12,1,13
284,3,32,2,20,2,20,3,22,5,18,1,16,2,12,1,13,3,20,3,24,3,23,1,9,2,13,2,29,2,29,1,19,11,42,4,23,5,21,4,20,3,27,4,25,6,20,7,24,3,20,3,18,3,21,3,23,4,22,3,23,3,27,3,25,7,45,4,26,4,23,2,19,2,17,4,22,4,19,4,31,5,32,4,119,4,20,4,21,4,21,1,15,2,21,6,33,13,61,3,22,2,15,3,19,4,43,3,103,10,41,4,53,10,48,3,29,4,17,4,21,5,23,5,23,4,20,2,17,1,10,1,15,3,58,4,16,2,14,1,9,1,14,1,14,3,28,4,22,4,31,5,19,5,25,4,20,5,23,2,24,4,24,4,25,3,26,5,30,3,30,11,45,8,38,6,35,5,19,6,25,6,28,8,25,6,28,3,28,2,31,1,27,4,31,3,19,2,23,3,26,2,24,1,31,4,20,1,14,2,23,2,10,4,24,2,16,4,21,3,18,5,21,3,20,1,19,1,18,3,22,3,20,2,24,4,23,4,27,4,21,3,27,4,33,5,34,3,28,6,25,6,40,7,27,5,41,7,46,1,22,2,18,2,17,4,40,15,44,7,44,6,40,6,30,3,22,5,25,4,28,6,28,4,28,5,32,11,33,5,37,3,30,5,29,4,21,2,16,3,16,2,13,5,16,3,31,4,26,5,29,4,28,4,25,5,30,3,18,6,52,6,41,3,26,4,20,2,19,3,26,4,22,1,31,3,16,2,16,2,17,2,11,1,15,1,11
