 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173
1551,7.235,7.471,11.124,13.661,14.462,19.000,7.105,7.881,15.000,12.150,17.874,8.556,7.472,12.638,12.237,8.099,20.296,10.693,12.849,14.683,17.471,14.344,13.207,13.811,11.674,10.517,12.341,9.583,8.753,9.062,8.758,10.093,14.266,12.174,7.667,5.569,4.588,11.804,10.836,13.577,12.161,18.779,13.569,11.490,9.056,4.518,9.867,14.667,13.210,8.835,13.581,9.253,11.240,13.705,21.114,13.270,11.988,11.630,8.989,11.594,10.633,9.497,8.585,6.390,2.742,5.261,13.937,8.737,5.920,3.900,6.802,7.565,10.415,11.079,11.000,10.741,10.534,9.773,7.891,8.247,8.681,11.577,9.356,12.333,10.381,13.964,16.079,12.828,12.462,15.487,12.879,11.544,13.473,8.815,5.257,7.580,12.899,14.812,10.643,10.588,9.568,9.110,11.627,5.786,9.398,6.281,13.288,11.360,14.113,8.536,13.079,9.412,5.624,5.185,8.629,6.944,9.486,12.281,13.276,11.622,14.703,14.042,12.590,11.664,9.965,16.229,18.321,11.658,8.979,7.329,6.340,6.569,11.351,13.818,14.360,13.813,12.325,10.391,13.256,12.081,11.492,11.888,12.000,16.132,12.360,9.799,11.102,9.791,6.923,8.180,7.341,11.404,7.922,12.016,10.905,10.935,11.931,13.295,8.608,19.600,13.791,10.366,9.796,8.413,8.585,12.770,10.806,8.689,5.289,5.719,5.912,8.478,8.833
1552,6.912,7.784,12.575,15.366,14.863,18.813,6.590,8.103,15.511,15.748,20.197,9.278,10.014,13.569,15.847,10.441,27.852,12.467,15.943,23.200,20.635,14.929,14.435,13.676,11.837,10.879,12.964,10.158,8.236,9.230,8.712,10.860,14.511,12.890,7.991,5.578,4.619,12.543,10.655,14.338,13.196,21.567,16.653,15.112,11.197,4.518,11.349,19.091,15.229,9.682,14.026,8.959,12.144,15.768,22.932,15.007,12.578,12.275,9.121,11.868,11.101,10.214,8.784,6.146,3.038,5.817,14.900,8.908,6.416,4.000,9.075,7.901,12.244,12.257,12.006,10.845,11.523,9.670,8.050,8.685,8.363,11.962,9.242,13.471,10.701,13.721,16.252,13.272,14.800,16.440,12.430,11.603,12.793,8.437,5.436,7.609,13.739,14.965,10.696,13.167,8.864,8.939,13.520,6.095,10.504,9.250,15.439,12.652,15.680,8.619,12.987,9.992,5.752,5.173,8.905,7.472,9.117,13.281,14.701,12.585,15.662,14.413,13.353,12.582,10.682,16.160,24.232,12.596,9.653,7.414,6.480,6.708,11.152,13.564,15.921,23.236,12.310,10.337,12.846,12.675,15.975,12.776,12.066,17.264,13.494,10.169,10.763,10.872,8.110,8.601,7.722,11.926,8.311,12.134,12.446,11.852,11.708,15.884,9.619,25.111,16.945,11.443,10.621,10.025,9.305,15.476,13.636,10.566,6.133,5.500,6.062,8.037,8.712
1553,6.843,7.725,13.000,15.312,15.438,17.604,6.743,8.119,15.809,15.813,19.339,10.056,9.542,13.767,17.345,12.279,28.741,14.013,15.340,24.200,20.024,14.429,14.924,13.486,12.023,10.172,13.572,10.561,8.281,9.566,8.939,10.407,14.741,13.193,8.083,5.638,4.594,13.022,10.724,14.028,13.268,21.769,16.736,15.561,11.761,4.554,12.108,20.258,15.152,10.047,13.755,9.021,12.327,16.884,24.386,15.810,13.108,12.370,10.264,12.075,11.651,10.407,9.795,6.537,2.705,6.348,15.335,8.592,6.319,4.360,10.651,7.626,14.854,13.970,13.244,11.026,11.034,10.959,8.554,9.301,8.814,11.625,10.879,13.608,10.320,14.207,15.518,12.828,15.250,16.440,12.131,10.662,12.647,8.682,5.673,7.304,13.067,14.071,10.973,13.461,9.654,10.073,14.747,6.500,10.932,10.188,16.432,12.652,15.784,8.392,12.092,8.739,5.608,5.210,8.695,7.034,9.189,13.125,14.966,12.341,16.081,14.399,13.230,12.885,10.424,15.611,23.625,12.772,8.611,7.200,5.940,6.889,11.270,13.091,15.683,22.886,12.714,10.152,13.192,13.146,17.822,11.841,12.659,17.415,14.157,9.539,10.492,9.988,8.121,8.410,8.079,12.947,9.109,11.989,13.014,11.748,11.847,15.484,9.629,24.352,17.254,11.695,10.602,8.688,9.573,14.897,13.142,10.082,5.765,6.453,5.796,7.940,8.530
1554,6.167,7.902,13.345,15.098,14.512,16.495,6.924,7.722,15.840,15.542,18.394,8.972,9.347,14.078,17.672,13.793,30.407,14.000,16.830,21.750,19.829,14.906,16.076,13.378,11.233,11.414,12.862,10.619,8.180,9.115,8.970,10.698,14.669,13.615,8.222,5.922,4.744,12.087,10.819,14.873,13.179,21.282,17.806,15.694,11.648,4.475,12.596,19.758,14.952,8.659,13.239,8.781,12.625,18.714,21.818,15.204,13.934,12.703,9.835,12.292,11.587,11.097,10.301,6.390,2.902,6.130,15.001,9.263,6.558,4.440,9.792,7.099,16.390,14.307,13.949,11.103,11.216,11.515,8.248,8.904,8.673,11.606,10.280,13.118,9.932,13.586,15.993,12.477,16.050,16.947,11.710,10.868,13.800,8.636,5.406,7.290,12.807,14.224,10.893,13.225,8.877,9.293,14.853,5.690,10.767,12.312,16.439,13.011,15.742,8.309,11.842,9.546,5.792,5.519,8.819,7.022,9.477,13.042,14.253,12.085,16.338,14.343,13.237,12.631,10.259,15.736,20.554,11.781,8.389,8.171,6.110,6.681,11.445,13.018,15.482,22.415,12.246,10.304,12.500,13.033,18.314,12.093,12.440,18.094,13.146,9.935,10.763,9.709,7.484,8.077,8.373,14.947,9.694,12.594,12.162,12.439,11.500,14.726,9.278,21.853,15.962,11.550,10.728,8.450,9.604,13.500,12.258,10.090,5.440,5.578,5.389,7.060,8.045
1555,6.539,7.706,12.717,14.741,13.387,15.670,6.848,8.135,14.894,13.935,16.945,8.667,8.889,13.586,17.379,14.099,30.926,13.600,15.708,20.567,18.818,14.603,15.630,12.892,10.453,10.983,12.536,10.252,8.000,9.319,8.818,10.384,15.180,13.963,8.676,5.560,4.525,12.087,10.336,13.549,12.393,20.525,16.167,15.490,11.521,4.482,13.114,19.470,14.914,9.176,13.252,8.932,12.933,19.482,21.273,14.591,13.470,12.319,9.341,11.981,12.248,11.938,9.716,6.012,3.038,6.313,14.774,9.789,6.575,4.460,10.528,7.084,16.366,13.564,13.761,10.638,10.966,11.742,8.307,8.438,9.124,11.269,10.348,13.118,10.259,12.802,15.899,11.821,16.700,17.327,11.505,10.426,14.540,8.841,5.347,7.188,12.109,13.388,10.732,20.088,9.877,9.341,14.440,6.310,10.714,10.531,16.345,12.663,15.021,8.474,11.961,9.084,5.496,5.296,8.381,6.966,9.414,12.302,14.368,12.768,16.027,14.378,12.518,13.713,11.294,15.069,20.857,11.798,8.853,7.557,6.170,6.611,11.289,12.709,15.309,21.569,12.500,10.348,12.346,12.748,16.483,11.037,12.396,17.208,13.404,9.987,10.814,9.884,7.659,7.973,9.238,20.553,9.948,14.096,11.581,12.045,11.486,13.895,9.227,20.670,14.854,11.588,13.272,7.613,9.488,12.746,11.717,9.656,5.253,5.531,5.283,6.873,7.212
1556,6.500,8.108,12.584,13.795,12.812,14.231,6.305,8.175,14.862,13.561,17.504,8.750,8.431,13.733,16.441,14.991,30.241,14.227,15.208,20.100,19.482,14.732,15.500,13.162,10.105,11.034,12.797,10.281,8.719,9.248,8.348,10.605,15.050,14.119,9.046,6.026,4.631,12.261,11.034,13.479,12.446,20.274,15.708,15.265,12.570,5.115,13.645,21.182,14.895,8.882,12.626,8.822,13.481,18.946,19.682,14.015,12.729,12.783,9.758,11.858,11.908,11.510,9.972,6.061,2.985,5.878,14.706,9.697,6.912,4.680,9.472,6.924,15.793,13.436,13.188,11.043,11.227,10.732,8.089,8.452,8.301,10.692,9.667,13.085,9.864,13.063,14.813,12.119,17.400,19.620,11.355,10.691,13.773,8.298,5.683,7.065,11.950,12.435,10.688,23.225,9.568,8.439,13.427,6.000,10.218,11.625,16.115,11.742,14.237,8.165,12.026,9.345,5.680,5.062,8.962,6.674,8.324,12.448,13.264,11.976,15.811,13.888,12.741,14.402,10.741,14.639,18.143,11.860,9.000,10.943,6.570,6.569,12.791,12.764,15.201,19.317,12.159,10.261,12.090,12.667,15.966,11.224,12.967,17.585,14.034,10.039,11.076,9.744,7.879,8.235,8.825,21.319,9.969,14.765,11.068,11.574,10.861,13.811,8.814,19.012,14.226,11.557,13.913,7.925,9.896,12.175,11.172,9.451,5.277,5.672,5.168,6.418,7.742
1557,6.510,7.549,12.372,13.821,12.100,13.385,6.638,7.667,15.117,12.935,17.386,8.389,8.819,13.078,15.898,14.901,28.222,13.573,14.613,18.150,18.865,14.772,13.880,12.595,10.291,11.603,12.630,10.647,8.876,9.540,8.758,10.105,14.683,13.440,8.769,5.621,4.444,12.435,10.810,13.352,12.571,19.830,16.236,14.459,11.676,5.144,13.349,20.985,13.733,9.341,11.994,8.836,13.096,19.643,18.909,13.905,13.211,12.022,8.714,12.038,12.174,11.069,9.318,5.659,2.917,5.452,14.312,9.632,6.867,4.960,9.113,6.771,15.037,12.366,13.398,11.026,10.989,10.918,7.644,8.479,8.602,10.933,9.856,12.405,9.776,12.946,15.036,11.755,17.763,19.820,11.869,10.485,15.240,8.940,5.564,7.239,12.076,12.612,10.071,23.343,9.457,8.878,14.493,5.238,10.534,10.562,15.374,10.708,14.247,8.041,11.539,9.277,5.608,5.321,8.200,6.618,8.955,11.875,13.402,12.049,15.622,13.867,12.525,14.049,10.212,14.389,18.321,11.447,9.442,15.900,7.030,6.708,13.948,12.636,14.957,20.000,12.302,10.022,12.449,12.195,14.754,11.682,12.143,18.094,13.854,9.753,11.661,10.151,8.132,8.060,8.786,21.234,9.725,14.107,10.973,11.787,10.986,13.368,8.505,17.735,14.407,11.267,13.117,7.213,9.348,11.762,10.893,8.557,4.627,5.797,5.000,7.045,6.803
1558,6.539,7.784,12.584,15.134,12.100,12.319,6.343,7.881,15.255,12.243,16.039,6.944,8.500,13.103,14.768,14.495,26.111,13.520,14.142,17.050,18.135,14.062,14.717,14.351,9.942,11.293,12.797,9.892,8.944,9.504,9.924,10.419,14.971,13.339,9.583,5.931,4.944,11.522,10.414,13.930,13.429,18.898,15.444,13.776,11.775,5.072,12.867,19.455,13.486,9.165,12.626,8.760,13.452,18.268,16.727,13.547,12.512,12.246,9.527,12.075,12.330,10.924,9.739,5.732,3.189,6.061,14.454,9.303,6.938,4.480,9.123,6.458,14.915,12.673,13.472,10.707,10.920,10.969,8.149,7.685,8.584,11.038,9.833,12.595,9.626,12.712,14.086,11.894,17.375,20.467,12.393,10.441,15.293,8.709,5.257,7.225,12.210,12.400,10.518,22.196,9.938,9.280,13.653,5.595,9.992,10.031,14.835,11.011,13.619,7.866,11.342,9.210,5.464,5.099,8.448,7.022,8.523,11.542,13.414,11.476,15.676,13.294,12.022,13.885,10.482,14.076,16.679,11.202,9.505,16.914,6.690,6.833,13.938,11.800,14.158,18.675,11.897,10.152,12.038,12.041,14.093,11.187,12.615,16.774,13.618,9.805,11.297,10.012,7.176,8.175,8.048,21.021,9.549,13.636,10.716,11.639,11.389,13.411,8.402,16.625,13.711,10.756,12.456,7.562,9.396,11.119,10.667,8.311,5.193,6.062,6.053,7.634,6.697
1559,6.461,7.725,12.292,15.250,11.425,10.791,6.210,7.476,14.085,11.364,15.732,8.000,7.569,12.388,14.373,13.847,26.167,12.773,13.877,17.050,17.665,13.491,14.228,14.405,9.884,10.241,12.514,10.273,9.292,9.434,9.712,10.791,14.856,13.440,9.250,5.810,4.881,11.739,10.491,13.606,11.821,18.120,15.500,13.918,11.507,5.043,12.687,20.015,13.352,9.035,12.606,9.068,13.038,18.277,17.795,13.321,12.151,11.964,8.802,11.538,12.321,10.221,9.892,5.780,3.045,5.452,14.258,9.645,6.345,4.660,8.255,6.366,14.171,11.931,13.386,10.810,10.864,10.227,7.574,8.301,8.301,10.990,9.803,12.301,9.374,12.342,14.058,11.907,17.087,20.267,12.561,10.706,14.187,8.709,5.495,6.906,11.336,11.718,10.330,20.137,9.741,9.390,13.573,5.024,9.887,10.375,15.223,10.573,12.948,8.237,11.053,8.782,5.568,5.556,8.257,7.011,8.595,11.865,12.805,12.476,16.000,13.420,11.712,13.164,10.235,13.722,16.875,10.842,9.126,15.429,6.450,6.903,12.948,11.800,14.712,18.293,11.675,10.533,12.231,12.033,13.398,11.860,11.593,16.151,13.472,10.019,11.661,9.442,7.538,7.929,7.937,19.011,9.073,13.064,10.568,11.277,11.139,12.874,8.474,15.850,13.236,10.824,11.155,7.287,9.250,11.079,10.513,8.467,4.952,5.531,5.655,7.015,6.273
1560,6.569,7.245,11.425,14.509,11.262,10.560,6.057,7.556,14.170,10.028,14.693,6.889,8.208,12.259,13.593,14.081,24.241,13.253,13.113,15.417,16.894,13.603,14.348,14.135,9.547,10.345,11.870,10.108,9.169,8.938,8.985,10.233,14.230,12.431,8.833,5.716,4.919,12.413,10.422,12.746,11.857,17.007,14.444,14.051,11.739,4.727,12.627,17.500,12.790,8.776,12.213,8.932,13.106,18.000,17.045,13.131,11.560,11.449,9.121,11.368,11.798,10.200,10.125,5.646,3.091,5.557,13.880,9.132,6.168,4.220,8.321,6.641,13.280,12.040,13.006,10.664,10.466,10.701,7.564,7.973,7.850,10.240,9.424,11.732,9.320,12.532,13.468,11.821,16.913,20.353,12.299,11.015,13.593,8.371,5.505,6.645,11.403,11.141,9.652,19.284,9.160,9.159,13.587,5.524,9.865,9.906,14.180,9.719,13.619,8.165,11.500,8.429,5.296,5.346,8.733,6.506,8.369,10.969,12.368,12.293,15.405,13.091,12.165,13.352,10.141,13.785,15.607,11.018,9.211,14.771,6.410,6.986,13.052,12.473,13.842,16.789,12.143,10.370,12.744,11.504,13.237,10.963,12.396,16.340,12.753,9.604,11.458,9.372,7.330,8.175,7.865,17.383,9.000,13.032,10.041,11.032,11.319,12.905,8.175,15.087,12.475,10.366,10.350,7.275,8.817,10.468,10.468,8.385,4.952,5.422,5.071,6.746,6.333
1561,6.157,7.843,11.885,13.223,10.600,9.692,6.410,7.413,14.713,10.869,14.890,6.972,7.750,11.948,13.441,12.315,23.574,12.347,13.274,16.267,17.359,14.040,13.978,14.595,8.965,9.828,11.514,9.964,9.124,9.540,8.424,9.686,13.921,12.037,9.000,5.086,4.713,12.543,10.267,12.620,11.143,16.466,14.833,13.684,11.930,5.108,11.934,17.833,12.276,8.659,12.523,9.452,13.221,18.241,16.455,13.007,10.994,11.051,8.879,10.972,11.532,9.828,9.795,6.146,2.856,5.557,13.416,9.118,6.469,4.000,8.198,5.962,12.573,11.574,12.648,10.121,10.193,9.938,7.248,7.863,7.407,10.510,8.811,11.732,9.986,12.072,13.288,11.583,17.188,20.673,12.271,10.735,13.020,8.470,5.426,7.478,10.891,12.247,9.455,17.843,9.593,9.000,12.840,5.286,9.639,9.719,13.978,9.831,12.557,8.423,11.013,8.462,5.344,4.914,8.010,6.629,8.144,11.375,12.701,12.085,16.054,13.252,11.791,13.057,10.447,12.958,15.464,10.500,9.505,13.929,6.700,6.514,12.573,12.764,13.590,16.057,12.389,9.924,12.385,11.805,12.814,11.234,12.385,16.302,13.000,9.403,11.254,9.953,7.187,8.792,7.683,17.489,8.959,12.690,10.081,11.200,11.333,13.042,8.000,14.868,12.314,10.435,10.971,7.713,8.616,9.873,10.325,8.066,4.711,5.672,5.372,7.142,6.000
1562,5.873,7.912,10.982,13.607,11.300,11.275,6.257,7.175,16.213,11.346,16.205,7.389,8.806,11.733,12.887,13.099,23.574,12.933,12.896,17.367,16.906,14.116,14.359,12.432,9.791,10.948,11.964,9.906,9.303,8.973,9.106,9.360,13.432,11.651,8.481,5.776,4.775,11.565,10.672,13.056,11.429,16.799,15.236,15.122,12.021,4.669,12.199,17.818,12.686,8.718,11.877,9.973,13.577,17.071,17.636,13.365,11.488,10.841,9.066,11.208,12.706,9.055,9.688,5.683,3.038,5.287,13.254,8.961,6.177,4.100,8.009,5.840,12.207,11.941,12.631,10.422,10.102,10.072,7.594,7.932,8.124,10.317,9.242,12.340,9.796,12.414,13.058,12.384,16.188,23.253,11.804,10.662,13.267,8.947,5.277,6.870,11.580,11.529,9.098,16.529,9.272,8.512,13.707,5.095,9.602,8.750,14.108,9.652,12.567,7.753,11.211,8.496,5.336,4.988,8.362,6.416,8.351,11.427,12.506,14.220,17.608,13.266,11.827,12.320,9.871,13.396,14.643,10.360,8.716,12.114,6.150,6.556,12.123,12.327,13.309,15.805,11.921,9.848,11.526,11.634,12.814,10.879,11.407,16.283,12.663,9.383,10.788,10.023,7.582,8.847,7.500,15.894,8.803,12.134,9.824,11.181,11.000,12.926,8.464,14.538,12.271,10.191,10.845,7.100,8.591,9.929,10.090,7.967,4.560,5.703,4.885,6.716,6.242
1563,5.863,7.971,10.850,11.884,10.325,11.846,6.057,7.159,14.989,10.692,16.307,6.639,8.153,11.578,13.198,13.081,24.037,11.947,12.038,17.800,17.265,13.830,14.174,14.378,10.581,10.948,11.413,9.928,8.483,8.973,8.288,10.116,13.576,12.128,8.194,5.509,4.644,11.804,10.138,13.141,11.125,16.818,15.222,14.776,12.479,4.683,11.572,16.561,11.876,9.635,12.206,9.705,13.269,17.643,18.068,13.423,11.410,11.094,9.418,10.651,12.119,9.531,9.057,5.488,2.917,5.791,13.023,8.645,6.212,4.000,7.953,5.924,11.854,11.525,12.557,10.207,10.273,9.814,7.505,7.795,7.522,10.048,9.174,12.118,9.796,12.468,12.504,12.351,16.913,24.040,11.645,10.809,13.440,9.735,5.574,7.210,11.076,10.988,9.312,14.912,8.642,9.646,12.747,5.048,9.549,9.000,14.338,9.045,13.330,8.103,11.447,8.462,5.480,4.975,8.295,6.629,8.676,12.031,12.402,14.341,18.338,12.867,11.612,12.074,9.871,13.965,15.411,10.860,9.168,11.743,6.220,6.417,12.526,12.782,13.072,15.455,11.270,9.489,11.397,11.886,12.212,11.252,11.538,16.132,12.303,9.247,10.720,9.628,7.319,8.563,7.468,15.245,8.440,12.187,9.405,11.226,10.403,12.768,7.876,14.020,11.648,9.901,10.369,6.812,8.177,10.516,10.108,7.648,4.584,5.531,4.752,6.799,5.455
1564,5.961,8.010,10.407,12.402,10.462,11.286,6.229,7.317,15.649,10.336,15.575,6.944,7.403,11.483,12.028,12.766,23.148,11.467,12.877,16.433,16.388,13.964,12.946,14.946,9.395,10.362,11.616,9.799,9.022,8.903,8.833,9.919,13.518,13.532,8.417,5.595,4.531,11.913,10.457,13.113,12.607,17.062,15.028,14.214,12.289,4.504,11.681,17.212,12.705,9.553,12.284,9.726,13.721,16.643,16.909,12.854,11.494,10.732,8.451,11.755,12.459,10.393,8.949,5.451,2.932,5.261,12.891,8.671,5.912,4.080,7.434,5.557,11.659,11.950,12.432,10.276,10.568,10.021,7.564,8.096,8.124,10.096,8.864,11.791,9.619,11.288,12.640,11.762,16.712,25.960,11.953,10.765,13.513,9.397,5.446,7.652,10.866,10.953,9.134,16.137,9.148,8.598,12.693,5.214,9.263,8.438,13.590,8.989,12.485,7.443,11.461,9.034,5.424,5.469,8.324,6.539,9.090,11.562,12.655,13.695,18.932,13.531,11.043,11.852,9.612,14.549,14.714,10.333,8.600,11.300,6.290,6.194,11.981,12.145,12.791,15.837,11.595,10.130,12.295,11.545,12.212,10.963,11.385,16.736,12.079,9.162,10.856,10.279,6.791,8.268,7.460,14.298,8.523,12.005,9.284,10.787,11.347,12.611,8.278,13.967,11.505,9.687,10.204,7.225,7.951,9.897,10.003,7.189,4.253,5.203,4.920,7.112,5.000
1565,5.902,8.088,10.973,11.866,10.163,10.154,6.324,7.262,14.479,10.252,14.953,6.472,7.319,12.241,11.571,12.459,21.241,10.840,12.689,15.700,15.771,13.504,13.761,14.486,9.907,10.569,10.775,10.223,8.876,9.159,9.970,10.186,13.525,14.055,7.843,5.491,4.750,12.565,10.750,13.239,12.500,16.806,14.056,14.061,11.697,4.475,11.518,16.197,11.686,9.882,12.413,9.897,14.106,15.741,17.636,12.701,10.892,10.812,8.802,11.528,11.881,10.862,8.989,5.280,2.848,5.052,12.741,7.961,6.204,3.980,7.245,5.847,11.817,11.950,12.625,10.233,10.830,10.082,7.970,7.932,8.239,10.221,9.833,11.431,10.054,12.270,13.072,12.291,16.587,26.487,11.486,10.794,13.593,9.596,5.733,8.333,10.622,10.859,8.688,15.608,8.975,9.366,12.707,5.286,9.985,8.562,14.022,9.022,12.330,7.794,11.579,8.681,5.400,5.111,8.467,6.584,9.396,12.229,12.333,14.183,18.122,13.154,11.842,11.844,9.518,14.292,13.696,10.254,8.653,10.814,6.270,6.694,12.123,12.564,12.590,14.813,11.373,9.707,11.923,11.472,11.983,11.243,11.890,16.057,12.371,9.422,11.034,10.140,7.231,7.962,6.952,14.830,8.244,11.396,9.162,11.142,11.236,12.747,8.062,14.108,11.548,9.779,10.495,7.012,8.043,9.937,9.852,7.811,4.434,5.266,5.088,7.067,5.515
1566,5.853,7.873,10.540,10.991,10.163,9.516,6.619,7.294,14.713,9.617,14.732,6.639,7.125,12.103,11.655,11.946,20.519,11.800,12.660,15.100,15.829,14.040,14.880,14.054,9.488,10.000,11.601,9.957,8.247,8.991,9.106,9.779,13.101,14.092,8.528,5.638,4.662,12.457,10.483,13.901,11.125,16.587,13.472,14.000,11.676,4.712,10.699,16.045,11.971,9.282,12.703,9.911,13.663,15.223,16.136,13.511,11.434,10.848,8.758,11.151,12.257,11.138,9.017,5.598,2.947,4.983,12.821,7.803,5.805,3.900,7.321,6.153,11.488,12.020,12.790,10.879,11.057,10.165,7.614,7.699,8.080,10.712,9.614,11.739,10.095,11.838,12.180,12.238,16.850,27.947,11.636,10.676,13.340,9.477,5.743,8.703,10.555,10.706,9.295,15.196,9.012,8.659,12.693,5.524,9.444,7.812,13.460,8.753,12.381,7.742,11.711,8.832,5.392,5.000,8.267,6.955,8.793,11.354,12.839,14.488,18.149,13.014,11.842,11.893,10.118,14.028,13.196,10.377,8.474,10.171,6.080,6.556,11.716,11.745,12.489,14.837,11.571,9.924,11.910,11.691,12.975,10.813,11.791,15.340,12.169,9.584,10.814,9.930,7.132,8.366,7.103,13.170,8.000,11.444,9.284,10.826,11.514,11.905,8.175,14.177,11.668,9.511,10.146,7.125,7.713,10.206,9.848,7.344,4.355,5.344,4.735,7.903,5.106
1567,5.716,8.029,11.080,12.607,10.525,9.352,9.219,7.921,15.500,12.056,15.441,7.778,9.167,13.267,13.768,12.883,23.074,13.400,16.094,20.350,17.847,15.036,17.185,16.946,10.012,10.207,11.609,9.806,8.607,9.106,9.818,9.686,13.216,13.541,8.852,6.888,5.019,12.261,10.216,14.113,12.232,18.414,14.944,14.031,11.324,4.727,11.301,18.894,13.476,10.106,12.903,10.384,13.865,16.455,19.750,13.686,12.337,12.725,9.121,11.858,12.202,11.152,10.153,7.756,3.621,5.687,16.334,7.737,6.195,4.660,7.217,6.534,11.768,12.208,13.017,10.078,11.977,11.711,8.812,8.205,9.257,12.163,9.811,11.765,10.578,12.766,13.662,12.119,16.500,29.033,11.682,10.971,13.133,9.159,7.535,11.254,11.185,10.788,9.134,14.598,10.494,12.073,14.400,7.643,18.008,9.031,27.691,9.213,16.041,8.268,13.171,10.412,6.056,5.370,8.619,7.697,10.234,13.948,15.046,17.939,26.824,19.413,12.432,12.795,10.553,14.257,17.732,12.482,17.737,11.729,6.030,6.236,12.408,13.673,15.029,26.098,27.286,12.196,12.487,13.561,15.483,13.037,13.681,32.038,13.742,12.032,13.254,10.581,7.363,8.158,6.841,13.894,8.026,11.652,10.986,10.994,11.861,16.211,8.804,24.782,16.872,11.550,10.534,8.538,8.677,12.333,13.870,7.902,4.819,5.562,5.460,7.709,4.955
1568,6.431,7.706,11.062,13.188,10.700,8.967,9.686,8.302,15.904,15.570,16.512,7.861,11.597,13.905,16.277,14.153,23.926,15.333,20.028,27.783,20.900,15.487,18.413,16.784,10.395,9.759,12.783,10.288,9.697,10.168,9.909,10.651,13.906,15.431,11.759,20.655,9.769,12.717,10.345,14.648,12.464,21.206,15.597,14.806,12.387,4.633,12.958,22.182,15.467,10.576,12.884,10.514,14.019,18.000,19.909,13.606,13.982,15.341,8.901,12.660,12.266,11.621,19.170,19.110,7.689,16.461,80.150,18.250,12.363,9.360,18.830,8.000,16.878,13.802,13.773,10.991,12.648,12.423,9.545,8.671,9.699,12.173,9.909,11.712,11.612,13.279,14.655,12.967,17.688,29.253,10.701,10.544,13.793,9.331,8.119,11.688,10.773,10.259,9.375,14.471,12.099,16.037,15.973,8.405,19.880,8.656,41.424,9.652,22.897,10.742,16.855,14.025,7.536,7.654,12.314,12.629,12.865,21.635,22.885,25.854,39.176,25.839,13.475,13.164,10.824,14.444,19.071,13.772,23.284,11.686,5.870,6.250,12.943,15.527,16.360,38.447,31.881,13.978,14.487,17.756,25.771,14.607,15.022,43.887,14.843,14.130,14.763,9.709,6.505,8.377,6.897,12.840,8.104,11.187,12.905,11.245,18.778,32.126,18.299,40.928,23.334,18.076,11.010,12.150,12.024,17.857,36.803,14.672,5.747,8.062,5.726,7.828,5.091
